X,R1_short,R1_open,R3_short,R2_open,R3_open,R4_open,R2_short,R4_short,M1_G-D short,M1_G-S short,M1_D-S short,M1-open,R1_redundant_short,R1_redundant_open,R3_redundant_short,R3_redundant_open,R4_redundant_open,R4_redundant_short,M1_redundant_G-D short,M1_redundant_G-S short,M1_redundant_D-S short,M1_redundant_Transistor-open,M1_switchG-D short,M1_switchD-S short,M1_switch-open
-1.765,-0.031771814797485406,-0.03178994791979217,-0.03221248002865966,-0.03212804259566319,-0.03313855393079761,-0.0344089127429212,-0.031786552502596245,-0.03288001139538479,-0.03447316057918062,-0.03204042158625533,-0.03247885099813749,-0.03212804259566319,-0.03187295552446599,-0.03247986570542218,-0.031771814797485406,-0.03178994791979217,-0.03221248002865966,-0.03212804259566319,-0.03844477978415769,-0.03654212933253438,-0.054004862038789125,-0.03288001139538479,-0.03447316057918062,-0.0451162209601875,-0.04861297134245232
-1.764,-0.03175743132062366,-0.03177553440994687,-0.03219790293106939,-0.03211349392385216,-0.0331235515516219,-0.03439333551674221,-0.03177212692780023,-0.03286513495228738,-0.03445755403179228,-0.03202590878085294,-0.032464150000396305,-0.03211349392385216,-0.03185848174177876,-0.03246516310683535,-0.03175743132062366,-0.03177553440994687,-0.03219790293106939,-0.03211349392385216,-0.038427374145446516,-0.03652558149500979,-0.053980416899332875,-0.03286513495228738,-0.03445755403179228,-0.04509579885710477,-0.048590960652995084
-1.763,-0.031743047843391284,-0.031761120899744526,-0.03218332583310082,-0.032098945251668204,-0.03310854917206013,-0.03437775829016224,-0.03175770135266596,-0.03285025850880021,-0.03444194748400241,-0.032011395975081396,-0.03244944900227331,-0.032098945251668204,-0.03184400795873803,-0.0324504605078675,-0.031743047843391284,-0.031761120899744526,-0.03218332583310082,-0.032098945251668204,-0.038409968506288396,-0.03650903365706379,-0.05395597175924149,-0.03285025850880021,-0.03444194748400241,-0.04507537675349319,-0.04856894996297368
-1.762,-0.031728664365785135,-0.03174670738918209,-0.03216874873475075,-0.03208439657910818,-0.03309354679210902,-0.03436218106317788,-0.03174327577719056,-0.032835382064919996,-0.0344263409358076,-0.03199688316893756,-0.03243474800376531,-0.03208439657910818,-0.031829534175340804,-0.03243575790851543,-0.031728664365785135,-0.03174670738918209,-0.03216874873475075,-0.03208439657910818,-0.03839256286667951,-0.036492485818692785,-0.05393152661850965,-0.032835382064919996,-0.0344263409358076,-0.04505495464934833,-0.0485469392723833
-1.761,-0.03171428088780205,-0.03173229387825653,-0.03215417163601593,-0.032069847906168895,-0.033078544411765255,-0.03434660383578569,-0.03172885020137114,-0.032820505620643405,-0.034410734387204434,-0.03198237036241829,-0.032420047004869015,-0.032069847906168895,-0.03181506039158405,-0.03242105530877587,-0.03171428088780205,-0.03173229387825653,-0.03215417163601593,-0.032069847906168895,-0.038375157226616045,-0.036475937979893173,-0.05390708147713186,-0.032820505620643405,-0.034410734387204434,-0.045034532544665655,-0.048524928581219116
-1.76,-0.03169989740943882,-0.03171788036696473,-0.03213959453689309,-0.03205529923284712,-0.03306354203102554,-0.034331026607982235,-0.03171442462520475,-0.032805629175967056,-0.034395127838189446,-0.03196785755552038,-0.03240534600558116,-0.03205529923284712,-0.031800586607464716,-0.032406352708645544,-0.03169989740943882,-0.03171788036696473,-0.03213959453689309,-0.03205529923284712,-0.03835775158609415,-0.03645939014066132,-0.053882636335102665,-0.032805629175967056,-0.034395127838189446,-0.0450141104394406,-0.0485029178894763
-1.759,-0.03168551393069222,-0.031703466855303584,-0.03212501743737895,-0.03204075055913962,-0.03304853964988648,-0.034315449379763996,-0.03169999904868841,-0.032790752730887586,-0.03437952128875914,-0.03195334474824064,-0.03239064500589841,-0.03204075055913962,-0.03178611282297971,-0.03239165010812114,-0.03168551393069222,-0.031703466855303584,-0.03212501743737895,-0.03204075055913962,-0.03834034594510992,-0.03644284230099355,-0.053858191192416575,-0.032790752730887586,-0.03437952128875914,-0.04499368833366858,-0.04848090719714988
-1.758,-0.03167113045155904,-0.03168905334326998,-0.03211044033747022,-0.032026201885043126,-0.033033537268344695,-0.034299872151127495,-0.03168557347181917,-0.0327758762854016,-0.03436391473890999,-0.031938831940575826,-0.03237594400581743,-0.032026201885043126,-0.03177163903812594,-0.03237694750719931,-0.03167113045155904,-0.03168905334326998,-0.03211044033747022,-0.032026201885043126,-0.038322940303659445,-0.03642629446088619,-0.05383374604906801,-0.0327758762854016,-0.03436391473890999,-0.044973266227344946,-0.048458896504234975
-1.7570000000000001,-0.031656746972035965,-0.03167463983086072,-0.03209586323716352,-0.03201165321055434,-0.0330185348863968,-0.034284294922069164,-0.031671147894593986,-0.03276099983950562,-0.034348308188638474,-0.03192431913252266,-0.03236124300533483,-0.03201165321055434,-0.03175716525290027,-0.032362244905876685,-0.031656746972035965,-0.03167463983086072,-0.03209586323716352,-0.03201165321055434,-0.038305534661738784,-0.03640974662033546,-0.05380930090505136,-0.03276099983950562,-0.034348308188638474,-0.044952844120465046,-0.04843688581072655
-1.756,-0.031642363492119685,-0.03166022631807262,-0.0320812861364555,-0.03199710453566993,-0.03300353250403933,-0.03426871769258543,-0.03165672231700985,-0.03274612339319619,-0.03433270163794096,-0.031909806324077854,-0.03234654200444722,-0.03199710453566993,-0.03174269146729951,-0.03234754230414986,-0.031642363492119685,-0.03166022631807262,-0.0320812861364555,-0.03199710453566993,-0.03828812901934393,-0.03639319877933766,-0.05378485576036093,-0.03274612339319619,-0.03433270163794096,-0.04493242201302413,-0.04841487511661959
-1.755,-0.03162798001180688,-0.03164581280490247,-0.032066709035342755,-0.03198255586038654,-0.0329885301212688,-0.03425314046267268,-0.03164229673906369,-0.03273124694646981,-0.03431709508681389,-0.03189529351523809,-0.03233184100315116,-0.03198255586038654,-0.031728217681320475,-0.032332839702015434,-0.03162798001180688,-0.03164581280490247,-0.032066709035342755,-0.03198255586038654,-0.03827072337647088,-0.036376650937888964,-0.05376041061499103,-0.03273124694646981,-0.03431709508681389,-0.04491199990501746,-0.048392864421909015
-1.754,-0.031613596531094204,-0.03163139929134703,-0.03205213193382184,-0.031968007184700796,-0.032973527738081765,-0.03423756323232729,-0.031627871160752406,-0.03271637049932295,-0.03430148853525358,-0.031880780706,-0.032317140001443215,-0.031968007184700796,-0.03171374389495998,-0.03231813709946995,-0.031613596531094204,-0.03163139929134703,-0.03205213193382184,-0.031968007184700796,-0.03825331773311556,-0.036360103095985544,-0.05373596546893594,-0.03271637049932295,-0.03430148853525358,-0.044891577796440256,-0.048370853726589697
-1.7530000000000001,-0.03159921304997825,-0.03161698577740302,-0.03203755483188932,-0.03195345850860928,-0.03295852535447462,-0.034221986001545586,-0.031613445582072915,-0.03270149405175204,-0.03428588198325639,-0.03186626789636023,-0.032302438999319866,-0.03195345850860928,-0.031699270108214765,-0.03230343449650993,-0.03159921304997825,-0.03161698577740302,-0.03203755483188932,-0.03195345850860928,-0.038235912089273905,-0.03634355525362356,-0.053711520322189836,-0.03270149405175204,-0.03428588198325639,-0.04487115568728768,-0.048348843030656515
-1.752,-0.031584829568455604,-0.03160257226306712,-0.0320229777295417,-0.03193890983210856,-0.03294352297044384,-0.03420640877032387,-0.03159902000302204,-0.0326866176037535,-0.034270275430818606,-0.03185175508631535,-0.032287737996777595,-0.03193890983210856,-0.03168479632108154,-0.03228873189313183,-0.031584829568455604,-0.03160257226306712,-0.0320229777295417,-0.03193890983210856,-0.03821850644494177,-0.03632700741079912,-0.05368707517474685,-0.0326866176037535,-0.034270275430818606,-0.04485073357755483,-0.04832683233410422
-1.751,-0.03157044608652281,-0.031588158748336,-0.032008400626775436,-0.03192436115519514,-0.03292852058598584,-0.034190831538658414,-0.03158459442359662,-0.0326717411553237,-0.03425466887793648,-0.03183724227586194,-0.03227303699381287,-0.03192436115519514,-0.031670322533557026,-0.03227402928933213,-0.03157044608652281,-0.031588158748336,-0.032008400626775436,-0.03192436115519514,-0.038201100800115004,-0.03631045956750828,-0.05366263002660107,-0.0326717411553237,-0.03425466887793648,-0.04483031146723683,-0.04830482163692756
-1.75,-0.031556062604176406,-0.03157374523320633,-0.031993823523587026,-0.03190981247786554,-0.032913518201096975,-0.03417525430654545,-0.031570168843793475,-0.032656864706459,-0.03423906232460625,-0.031822729464996515,-0.0322583359904221,-0.03190981247786554,-0.03165584874563788,-0.03225932668510726,-0.031556062604176406,-0.03157374523320633,-0.031993823523587026,-0.03190981247786554,-0.038183695154789435,-0.03629391172374708,-0.05363818487774656,-0.032656864706459,-0.03423906232460625,-0.04480988935632868,-0.04828281093912126
-1.749,-0.03154167912141287,-0.03155933171767471,-0.031979246419972865,-0.03189526380011625,-0.032898515815773625,-0.03415967707398119,-0.03155574326360938,-0.03264198825715572,-0.03422345577082413,-0.031808216653715596,-0.03224363498660168,-0.03189526380011625,-0.031641374957320764,-0.0322446240804536,-0.03154167912141287,-0.03155933171767471,-0.031979246419972865,-0.03189526380011625,-0.03816628950896078,-0.036277363879511575,-0.05361373972817731,-0.03264198825715572,-0.03422345577082413,-0.044789467244825416,-0.048260800240679975
-1.748,-0.031527295638228675,-0.0315449182017377,-0.03196466931592937,-0.03188071512194368,-0.032883513430012085,-0.034144099840961804,-0.031541317683041074,-0.03262711180741012,-0.03420784921658626,-0.03179370384201566,-0.03222893398234797,-0.03188071512194368,-0.03162690116860228,-0.03222992147536754,-0.031527295638228675,-0.0315449182017377,-0.03196466931592937,-0.03188071512194368,-0.03814888386262483,-0.0362608160347977,-0.05358929457788727,-0.03262711180741012,-0.03420784921658626,-0.04476904513272198,-0.04823878954159833
-1.7469999999999999,-0.03151291215462026,-0.03153050468539191,-0.031950092211452855,-0.031866166443344245,-0.032868511043808626,-0.03412852260748344,-0.03152689210208529,-0.03261223535721847,-0.034192242661888805,-0.03177919102989313,-0.03221423297765729,-0.031866166443344245,-0.03161242737947904,-0.0322152188698454,-0.03151291215462026,-0.03153050468539191,-0.031950092211452855,-0.031866166443344245,-0.03813147821577725,-0.036244268189601414,-0.053564849426870335,-0.03261223535721847,-0.034192242661888805,-0.04474862302001327,-0.048216778841870894
-1.746,-0.031498528670584024,-0.031516091168633804,-0.031935515106539705,-0.03185161776431434,-0.03285350865715954,-0.0341129453735422,-0.03151246652073873,-0.03259735890657701,-0.034176636106727866,-0.03176467821734444,-0.03219953197252595,-0.03185161776431434,-0.03159795358994756,-0.032200516263883504,-0.031498528670584024,-0.031516091168633804,-0.031935515106539705,-0.03185161776431434,-0.038114072568413725,-0.03622772034391862,-0.053540404275120336,-0.03259735890657701,-0.034176636106727866,-0.044728200906694174,-0.04819476814149216
-1.745,-0.031484145186116336,-0.03150167765145992,-0.03192093800118617,-0.03183706908485031,-0.032838506270061005,-0.03409736813913416,-0.031498040938998044,-0.03258248245548192,-0.03416102955109951,-0.03175016540436597,-0.032184830966950205,-0.03183706908485031,-0.0315834798000044,-0.032185813657478086,-0.031484145186116336,-0.03150167765145992,-0.03192093800118617,-0.03183706908485031,-0.03809666692052985,-0.03621117249774518,-0.05351595912263108,-0.03258248245548192,-0.03416102955109951,-0.04470777879275952,-0.04817275744045665
-1.744,-0.03146976170121354,-0.0314872641338667,-0.03190636089538858,-0.03182252040494848,-0.03282350388250925,-0.03408179090425537,-0.03148361535685987,-0.03256760600392933,-0.03414542299499976,-0.03173565259095408,-0.032170129960926316,-0.03182252040494848,-0.03156900600964604,-0.03217111105062543,-0.03146976170121354,-0.0314872641338667,-0.03190636089538858,-0.03182252040494848,-0.038079261272121225,-0.036194624651076944,-0.05349151396939626,-0.03256760600392933,-0.03414542299499976,-0.04468735667820408,-0.04815074673875874
-1.7429999999999999,-0.03145537821587196,-0.03147285061585061,-0.031891783789143105,-0.0318079717246051,-0.03280850149450041,-0.03406621366890183,-0.03146918977432083,-0.0325527295519154,-0.03412981643842464,-0.03172113977710509,-0.03215542895445044,-0.0318079717246051,-0.03155453221886896,-0.032156408443321724,-0.03145537821587196,-0.03147285061585061,-0.031891783789143105,-0.0318079717246051,-0.03806185562318342,-0.03617807680390971,-0.053467068815409614,-0.0325527295519154,-0.03412981643842464,-0.04466693456302259,-0.04812873603639288
-1.742,-0.03144099473008785,-0.03145843709740803,-0.031877206682446,-0.03179342304381648,-0.03279349910603062,-0.03405063643306953,-0.0314547641913775,-0.0325378530994362,-0.03411420988137011,-0.03170662696281528,-0.0321407279475188,-0.03179342304381648,-0.03154005842766961,-0.03214170583556315,-0.03144099473008785,-0.03145843709740803,-0.031877206682446,-0.03179342304381648,-0.03804444997371193,-0.03616152895623926,-0.05344262366066474,-0.0325378530994362,-0.03411420988137011,-0.04464651244720978,-0.048106725333353355
-1.741,-0.03142661124385749,-0.03144402357853535,-0.031862629575293414,-0.031778874362578806,-0.03277849671709597,-0.03403505919675439,-0.031440338608026426,-0.03252297664648782,-0.034098603323832105,-0.031692114148080916,-0.032126026940127485,-0.031778874362578806,-0.03152558463604438,-0.032127003227345845,-0.03142661124385749,-0.03144402357853535,-0.031862629575293414,-0.031778874362578806,-0.03802704432370225,-0.036144981108061296,-0.05341817850515523,-0.03252297664648782,-0.034098603323832105,-0.04462609033076026,-0.04808471462963447
-1.74,-0.03141222775717708,-0.0314296100592289,-0.031848052467681506,-0.03176432568088828,-0.0327634943276925,-0.03401948195995233,-0.03142591302426414,-0.03250810019306627,-0.03408299676580651,-0.03167760133289824,-0.03211132593227264,-0.03176432568088828,-0.031511110843989644,-0.032112300618665955,-0.03141222775717708,-0.0314296100592289,-0.031848052467681506,-0.03176432568088828,-0.038009638673149784,-0.03612843325937154,-0.053393733348874615,-0.03250810019306627,-0.03408299676580651,-0.04460566821366865,-0.048062703925230474
-1.7389999999999999,-0.031397844270042795,-0.031415196539485025,-0.03183347535960636,-0.03174977699874108,-0.03274849193781627,-0.034003904722659226,-0.03141148744008711,-0.03249322373916754,-0.034067390207289217,-0.031663088517263425,-0.03209662492395032,-0.03174977699874108,-0.031496637051501776,-0.032097598009519515,-0.031397844270042795,-0.031415196539485025,-0.03183347535960636,-0.03174977699874108,-0.03799223302204994,-0.03611188541016563,-0.05336928819181633,-0.03249322373916754,-0.034067390207289217,-0.04458524609592953,-0.04804069322013554
-1.738,-0.031383460782450814,-0.03140078301929996,-0.03181889825106407,-0.03173522831613331,-0.03273348954746326,-0.03398832748487091,-0.031397061855491834,-0.032478347284787594,-0.03405178364827606,-0.03164857570117267,-0.03208192391515657,-0.03173522831613331,-0.03148216325857707,-0.03208289539990259,-0.031383460782450814,-0.03140078301929996,-0.03181889825106407,-0.03173522831613331,-0.03797482737039811,-0.0360953375604392,-0.05334484303397378,-0.032478347284787594,-0.03405178364827606,-0.04456482397753737,-0.04801868251434382
-1.737,-0.03136907729439724,-0.031386369498670005,-0.03180432114205066,-0.03172067963306107,-0.032718487156629415,-0.03397275024658319,-0.03138263627047472,-0.03246347082992235,-0.03403617708876282,-0.03163406288462207,-0.03206722290588738,-0.03172067963306107,-0.031467689465211834,-0.03206819278981122,-0.03136907729439724,-0.031386369498670005,-0.03180432114205066,-0.03172067963306107,-0.037957421718189575,-0.036078789710187825,-0.05332039787534038,-0.03246347082992235,-0.03403617708876282,-0.044544401858486675,-0.047996671807849375
-1.736,-0.03135469380587815,-0.03137195597759134,-0.031789744032562156,-0.031706130949520434,-0.03270348476531066,-0.03395717300779181,-0.03136821068503217,-0.03244859437456771,-0.03402057052874525,-0.03161955006760774,-0.03205252189613873,-0.031706130949520434,-0.031453215671402295,-0.03205349017924135,-0.03135469380587815,-0.03137195597759134,-0.031789744032562156,-0.031706130949520434,-0.03794001606541961,-0.03606224185940706,-0.05329595271590936,-0.03244859437456771,-0.03402057052874525,-0.04452397973877183,-0.047974661100646285
-1.7349999999999999,-0.031340310316889615,-0.031357542456060164,-0.03177516692259452,-0.03169158226550741,-0.03268848237350291,-0.033941595768492525,-0.03135378509916057,-0.03243371791871952,-0.034004963968219094,-0.031605037250125735,-0.032037820885906565,-0.03169158226550741,-0.031438741877144676,-0.03203878756818892,-0.031340310316889615,-0.031357542456060164,-0.03177516692259452,-0.03169158226550741,-0.03792261041208348,-0.03604569400809242,-0.053271507555674016,-0.03243371791871952,-0.034004963968219094,-0.04450355761838724,-0.04795265039272854
-1.734,-0.03132592682742767,-0.03134312893407265,-0.03176058981214371,-0.031677033581018005,-0.03267347998120197,-0.03392601852868101,-0.03133935951285625,-0.032418841462373615,-0.033989357407180044,-0.0315905244321721,-0.032023119875186794,-0.031677033581018005,-0.03142426808243519,-0.03202408495664988,-0.03132592682742767,-0.03134312893407265,-0.03176058981214371,-0.031677033581018005,-0.0379052047581764,-0.036029146156239346,-0.05324706239462753,-0.032418841462373615,-0.033989357407180044,-0.04448313549732721,-0.04793063968409005
-1.733,-0.031311543337488264,-0.03132871541162491,-0.03174601270120562,-0.031662484896048185,-0.03265847758840371,-0.03391044128835294,-0.03132493392611551,-0.03240396500552576,-0.03397375084562373,-0.03157601161374285,-0.03200841886397528,-0.031662484896048185,-0.031409794287269976,-0.03200938234462008,-0.031311543337488264,-0.03132871541162491,-0.03174601270120562,-0.031662484896048185,-0.03788779910369348,-0.03601259830384331,-0.053222617232762975,-0.03240396500552576,-0.03397375084562373,-0.04446271337558601,-0.04790862897472475
-1.732,-0.03129715984706738,-0.03131430188871302,-0.03173143558977611,-0.03164793621059388,-0.03264347519510389,-0.03389486404750393,-0.03131050833893465,-0.03238908854817172,-0.03395814428354578,-0.031561498794833914,-0.031993717852267844,-0.03164793621059388,-0.031395320491645166,-0.03199467973209536,-0.03129715984706738,-0.03131430188871302,-0.03173143558977611,-0.03164793621059388,-0.037870393448629865,-0.03599605045089968,-0.053198172070073484,-0.03238908854817172,-0.03395814428354578,-0.044442291253157885,-0.04788661826462641
-1.7309999999999999,-0.03128277635616092,-0.03129988836533304,-0.031716858477851016,-0.03163338752465094,-0.032628472801298256,-0.033879286806129554,-0.0312960827513099,-0.0323742120903072,-0.03394253772094175,-0.03154698597544123,-0.03197901684006029,-0.03163338752465094,-0.03138084669555685,-0.03197997711907153,-0.03128277635616092,-0.03129988836533304,-0.031716858477851016,-0.03163338752465094,-0.037852987792980644,-0.03597950259740381,-0.053173726906552025,-0.0323742120903072,-0.03394253772094175,-0.044421869130037005,-0.04786460755378887
-1.73,-0.03126839286476478,-0.031285474841481004,-0.031702281365426174,-0.03161883883821528,-0.03261347040698253,-0.03386370956422539,-0.031281657163237477,-0.032359335631927874,-0.03392693115780721,-0.03153247315556072,-0.031964315827348405,-0.03161883883821528,-0.03136637289900109,-0.031965274505544365,-0.03126839286476478,-0.031285474841481004,-0.031702281365426174,-0.03161883883821528,-0.037835582136740833,-0.035962954743351025,-0.05314928174219159,-0.032359335631927874,-0.03392693115780721,-0.0444014470062175,-0.04784259684220583
-1.729,-0.03125400937287479,-0.031271061317152904,-0.03168770425249731,-0.03160429015128269,-0.03259846801215238,-0.0338481323217869,-0.03126723157471355,-0.032344459173029416,-0.03391132459413766,-0.03151796033518822,-0.031949614814127884,-0.03160429015128269,-0.031351899101973904,-0.031950571891509606,-0.03125400937287479,-0.031271061317152904,-0.03168770425249731,-0.03160429015128269,-0.03781817647990542,-0.035946406888736605,-0.053124836576985045,-0.032344459173029416,-0.03391132459413766,-0.04438102488169346,-0.047820586129871
-1.728,-0.03123962588048678,-0.03125664779234467,-0.03167312713906016,-0.03158974146384895,-0.03258346561680347,-0.033832555078809584,-0.03125280598573428,-0.03232958271360738,-0.03389571802992854,-0.03150344751431958,-0.03193491380039442,-0.03158974146384895,-0.03133742530447128,-0.031935869276962944,-0.03123962588048678,-0.03125664779234467,-0.03167312713906016,-0.03158974146384895,-0.037800770822469354,-0.03592985903355576,-0.05310039141092521,-0.03232958271360738,-0.03389571802992854,-0.04436060275645891,-0.04779857541677797
-1.7269999999999999,-0.031225242387596525,-0.03124223426705223,-0.031658550025110435,-0.03157519277590983,-0.03256846322093135,-0.03381697783528887,-0.031238380396295798,-0.032314706253657365,-0.0338801114651753,-0.031488934692950554,-0.03192021278614369,-0.03157519277590983,-0.03132295150648918,-0.031921166661900036,-0.031225242387596525,-0.03124223426705223,-0.031658550025110435,-0.03157519277590983,-0.037783365164427575,-0.03591331117780372,-0.05307594624400487,-0.032314706253657365,-0.0338801114651753,-0.04434018063050782,-0.04777656470292033
-1.726,-0.031210858894199778,-0.0312278207412715,-0.03164397291064379,-0.03156064408746104,-0.03255346082453162,-0.033801400591220145,-0.03122395480639416,-0.03229982979317489,-0.03386450489987332,-0.03147442187107694,-0.03190551177137129,-0.03156064408746104,-0.031308477708023544,-0.03190646404631651,-0.031210858894199778,-0.0312278207412715,-0.03164397291064379,-0.03156064408746104,-0.03776595950577491,-0.03589676332147561,-0.05305150107621676,-0.03229982979317489,-0.03386450489987332,-0.044319758503834114,-0.0477545539882916
-1.725,-0.03119647540029223,-0.03121340721499829,-0.031629395795655824,-0.031546095398498245,-0.03253845842759981,-0.03378582334659878,-0.03120952921602543,-0.03228495333215544,-0.03384889833401794,-0.03145990904869441,-0.03189081075607282,-0.031546095398498245,-0.03129400390907023,-0.03189176143020795,-0.03119647540029223,-0.03121340721499829,-0.031629395795655824,-0.031546095398498245,-0.0377485538465062,-0.035880215464566566,-0.053027055907553494,-0.03228495333215544,-0.03384889833401794,-0.04429933637643169,-0.04773254327288521
-1.724,-0.031182091905869548,-0.031198993688228437,-0.03161481868014214,-0.031531546709017096,-0.03252345603013139,-0.03377024610142004,-0.031195103625185617,-0.03227007687059448,-0.03383329176760446,-0.03144539622579869,-0.031876109740243797,-0.031531546709017096,-0.03127953010962511,-0.03187705881356993,-0.031182091905869548,-0.031198993688228437,-0.03161481868014214,-0.031531546709017096,-0.03773114818661621,-0.03586366760707163,-0.05300261073800765,-0.03227007687059448,-0.03383329176760446,-0.04427891424829434,-0.047710532556694614
-1.7229999999999999,-0.031167708410927378,-0.031184580160957702,-0.03160024156409826,-0.03151699801901319,-0.03250845363212183,-0.03375466885567927,-0.031180678033870698,-0.03225520040848742,-0.033817685200628174,-0.0314308834023854,-0.03186140872387974,-0.03151699801901319,-0.03126505630968398,-0.03186235619639794,-0.031167708410927378,-0.031184580160957702,-0.03160024156409826,-0.03151699801901319,-0.03771374252609968,-0.035847119748985856,-0.05297816556757178,-0.03225520040848742,-0.033817685200628174,-0.04425849211941587,-0.04768852183971311
-1.722,-0.0311533249154613,-0.031170166633181857,-0.031585664447519736,-0.03150244932848212,-0.03249345123356652,-0.03373909160937167,-0.03116625244207663,-0.03224032394582964,-0.033802078633084306,-0.03141637057845016,-0.03184670770697613,-0.03150244932848212,-0.03125058250924266,-0.031847653578687476,-0.0311533249154613,-0.031170166633181857,-0.031585664447519736,-0.03150244932848212,-0.0376963368649513,-0.035830571890304246,-0.05295372039623832,-0.03224032394582964,-0.033802078633084306,-0.04423806998979,-0.04766651112193404
-1.721,-0.031138941419466902,-0.031155753104896596,-0.031571087330401995,-0.031487900637419394,-0.03247844883446086,-0.03372351436249244,-0.031151826849799336,-0.032225447482616465,-0.03378647206496804,-0.031401857753988544,-0.031832006689528375,-0.031487900637419394,-0.031236108708296864,-0.03183295096043394,-0.031138941419466902,-0.031155753104896596,-0.031571087330401995,-0.031487900637419394,-0.037678931203165685,-0.0358140240310217,-0.05292927522399971,-0.032225447482616465,-0.03378647206496804,-0.04421764785941037,-0.04764450040335063
-1.72,-0.03112455792293968,-0.031141339576097573,-0.031556510212740474,-0.0314733519458205,-0.03246344643480017,-0.033707937115036724,-0.03113740125703466,-0.03221057101884321,-0.0337708654962745,-0.03138734492899607,-0.031817305671531876,-0.0314733519458205,-0.031221634906842315,-0.03181824834163276,-0.03112455792293968,-0.031141339576097573,-0.031556510212740474,-0.0314733519458205,-0.03766152554073748,-0.03579747617113316,-0.052904830050848214,-0.03221057101884321,-0.0337708654962745,-0.04419722572827061,-0.04762248968395603
-1.7189999999999999,-0.031110174425875117,-0.03112692604678044,-0.031541933094530586,-0.03145880325368089,-0.03244844403457975,-0.033692359866999644,-0.031122975663778474,-0.03219569455450511,-0.03375525892699883,-0.03137283210346825,-0.03180260465298197,-0.03145880325368089,-0.031207161104874672,-0.03180354572227929,-0.031110174425875117,-0.03112692604678044,-0.031541933094530586,-0.03145880325368089,-0.03764411987766119,-0.03578092831063344,-0.052880384876776154,-0.03219569455450511,-0.03375525892699883,-0.04417680359636426,-0.047600478963743385
-1.718,-0.031095790928268682,-0.031112512516940805,-0.03152735597576767,-0.03144425456099601,-0.032433441633794836,-0.03367678261837626,-0.031108550070026587,-0.03218081808959739,-0.03373965235713606,-0.03135831927740054,-0.03178790363387398,-0.03144425456099601,-0.03119268730238961,-0.03178884310236885,-0.031095790928268682,-0.031112512516940805,-0.03152735597576767,-0.03144425456099601,-0.03762671421393136,-0.035764380449517415,-0.05285593970177569,-0.03218081808959739,-0.03373965235713606,-0.044156381463684835,-0.047578468242705736
-1.717,-0.031081407430115754,-0.031098098986574205,-0.031512778856447037,-0.031429705867761205,-0.03241843923244067,-0.03366120536916163,-0.031094124475774754,-0.032165941624115235,-0.03372404578668123,-0.03134380645078836,-0.031773202614203175,-0.031429705867761205,-0.03117821349938269,-0.03177414048189672,-0.031081407430115754,-0.031098098986574205,-0.031512778856447037,-0.031429705867761205,-0.03760930854954241,-0.03574783258777982,-0.05283149452583898,-0.032165941624115235,-0.03372404578668123,-0.044135959330225794,-0.04755645752083612
-1.716,-0.031067023931411718,-0.031083685455676167,-0.031498201736563966,-0.031415157173971815,-0.03240343683051241,-0.033645628119350714,-0.031079698881018716,-0.03215106515805378,-0.03370843921562933,-0.03132929362362708,-0.031758501593964795,-0.031415157173971815,-0.03116373969584948,-0.03175943786085813,-0.031067023931411718,-0.031083685455676167,-0.031498201736563966,-0.031415157173971815,-0.0375919028844888,-0.035731284725415396,-0.05280704934895811,-0.03215106515805378,-0.03370843921562933,-0.044115537195980534,-0.047534446798127475
-1.7149999999999999,-0.03105264043215189,-0.031069271924242185,-0.0314836246161137,-0.03140060847962315,-0.03238843442800519,-0.03363005086893846,-0.031065273285754175,-0.032136188691408114,-0.03369283264397529,-0.031314780795912066,-0.03174380057315402,-0.03140060847962315,-0.03114926589178552,-0.031744735239248305,-0.03105264043215189,-0.031069271924242185,-0.0314836246161137,-0.03140060847962315,-0.03757449721876483,-0.0357147368624188,-0.05278260417112504,-0.032136188691408114,-0.03369283264397529,-0.04409511506094238,-0.04751243607457265
-1.714,-0.03103825693233156,-0.031054858392267702,-0.03146904749509141,-0.03138605978471045,-0.0323734320249141,-0.033614473617919784,-0.031050847689976794,-0.03212131222417328,-0.03367722607171399,-0.03130026796763859,-0.03172909955176599,-0.03138605978471045,-0.031134792087186277,-0.03173003261706237,-0.03103825693233156,-0.031054858392267702,-0.03146904749509141,-0.03138605978471045,-0.03755709155236487,-0.0356981889987847,-0.05275815899233173,-0.03212131222417328,-0.03367722607171399,-0.044074692925104596,-0.047490425350164525
-1.713,-0.031023873431946,-0.031040444859748117,-0.03145447037349229,-0.031371511089228955,-0.032358429621234204,-0.03359889636628953,-0.031036422093682188,-0.03210643575634433,-0.03366161949884031,-0.031285755138801934,-0.031714398529795844,-0.031371511089228955,-0.031120318282047227,-0.03171532999429547,-0.031023873431946,-0.031040444859748117,-0.03145447037349229,-0.031371511089228955,-0.03753968588528318,-0.03568164113450766,-0.05273371381257003,-0.03210643575634433,-0.03366161949884031,-0.04405427078846045,-0.0474684146248958
