X,R1_short,M1_G-D,M1_G-S,R2_open,R1_open,M1_D-S,M2_open,M1_open,R3_short,R3_open,R2_short,M2_G-S,M2_G-D,M2_D-S
1.7053317053317052,0.9918883260571227,0.004666843240374252,0.005362471799999993,-26.62998955940548,1.0000000000000002,0.9998499710029477,0.9918883260571227,0.5193798003256781,0.00022500000000000026,-2.0000000000000004,0.0027411931054921496,0.29826054854406614,-2.7500000000000013,
1.7069597069597067,0.9918883451149404,0.004666843240412888,0.005362471799999993,-26.57246787333289,1.0000000000000002,0.9998499710029477,0.9918883451149404,0.5118009185125272,0.00022500000000000026,-2.0000000000000004,0.0027412370863217055,0.2982102345657007,-2.7500000000000013,
1.7085877085877086,0.9918883626921933,0.004666843240445306,0.005362471799999993,-26.514171635815437,1.0000000000000002,0.9998499710029477,0.9918883626921933,0.5042279382696812,0.00022500000000000026,-2.0000000000000004,0.0027412803654367868,0.2981601246021183,-2.7500000000000013,
1.71021571021571,0.9918883789039036,0.00466684324047284,0.005362471799999993,-26.45509274508783,1.0000000000000002,0.9998499710029477,0.9918883789039036,0.49666468055335866,0.00022500000000000026,-2.0000000000000004,0.0027413229537404226,0.2981102197716147,-2.7500000000000013,
1.7118437118437115,0.9918883938561577,0.004666843240495933,0.005362471799999993,-26.395223084373406,1.0000000000000002,0.9998499710029477,0.9918883938561577,0.48911494668993927,0.00022500000000000026,-2.0000000000000004,0.0027413648619756354,0.2980605211640155,-2.7500000000000013,
1.7134717134717135,0.9918884076468003,0.0046668432405154725,0.005362471799999993,-26.33455452425133,1.0000000000000002,0.9998499710029477,0.9918884076468003,0.4815825107639907,0.00022500000000000026,-2.0000000000000004,0.0027414061007274815,0.2980110298407232,-2.7500000000000013,
1.715099715099715,0.9918884203660745,0.004666843240532348,0.005362471799999993,-26.27307892510171,1.0000000000000002,0.9998499710029477,0.9918884203660745,0.4740711121226413,0.00022500000000000026,-2.0000000000000004,0.002741446680425082,0.2979617468347707,-2.7500000000000013,
1.7167277167277164,0.991888432097213,0.004666843240546115,0.005362471799999993,-26.210788139629532,1.0000000000000002,0.9998499710029477,0.991888432097213,0.4665844480276755,0.00022500000000000026,-2.0000000000000004,0.002741486611343633,0.29791267315088227,-2.7500000000000013,
1.7183557183557183,0.9918884429169821,0.004666843240558549,0.005362471799999993,-26.14767401546859,1.0000000000000002,0.9998499710029477,0.9918884429169821,0.4591261664857106,0.00022500000000000026,-2.0000000000000004,0.0027415259036064014,0.2978638097655406,-2.7500000000000013,
1.7199837199837198,0.9918884528961842,0.004666843240568319,0.005362471799999993,-26.083728397866214,1.0000000000000002,0.9998499710029477,0.9918884528961842,0.45169985928547196,0.00022500000000000026,-2.0000000000000004,0.002741564567186703,0.2978151576270614,-2.7500000000000013,
1.7216117216117213,0.9918884621001215,0.004666843240576757,0.005362471799999993,-26.018943132449532,1.0000000000000002,0.9998499710029477,0.9918884621001215,0.4443090552697011,0.00022500000000000026,-2.0000000000000004,0.002741602611909867,0.2977667176556739,-2.7500000000000013,
1.7232397232397232,0.9918884705890225,0.004666843240584306,0.005362471799999993,-25.95331006807432,1.0000000000000002,0.9998499710029477,0.9918884705890225,0.43695721386761366,0.00022500000000000026,-2.0000000000000004,0.0027416400474551766,0.2977184907436085,-2.7500000000000013,
1.7248677248677247,0.9918884784184373,0.0046668432405900795,0.005362471799999993,-25.88682105975715,1.0000000000000002,0.9998499710029477,0.9918884784184373,0.4296477189119505,0.00022500000000000026,-2.0000000000000004,0.0027416768833578,0.2976704777551901,-2.7500000000000013,
1.7264957264957261,0.9918884856395997,0.004666843240595853,0.005362471799999993,-25.819467971691367,1.0000000000000002,0.9998499710029477,0.9918884856395997,0.4223838727626783,0.00022500000000000026,-2.0000000000000004,0.002741713129010699,0.29762267952693827,-2.7500000000000013,
1.728123728123728,0.9918884922997643,0.0046668432405998495,0.005362471799999993,-25.751242680347875,1.0000000000000002,0.9998499710029477,0.9918884922997643,0.41516889075736496,0.00022500000000000026,-2.0000000000000004,0.0027417487936665236,0.2975750968676733,-2.7500000000000013,
1.7297517297517295,0.9918884984425134,0.004666843240603846,0.005362471799999993,-25.682137077661213,1.0000000000000002,0.9998499710029477,0.9918884984425134,0.40800589600598836,0.00022500000000000026,-2.0000000000000004,0.002741783886439484,0.2975277305586285,-2.7500000000000013,
1.731379731379731,0.9918885041080442,0.004666843240606511,0.005362471799999993,-25.612143074301308,1.0000000000000002,0.9998499710029477,0.9918885041080442,0.40089791454566914,0.00022500000000000026,-2.0000000000000004,0.0027418184163072114,0.29748058135356814,-2.7500000000000013,
1.733007733007733,0.9918885093334308,0.004666843240609175,0.005362471799999993,-25.5412526030317,1.0000000000000002,0.9998499710029477,0.9918885093334308,0.3938478708685219,0.00022500000000000026,-2.0000000000000004,0.0027418523921125953,0.29743364997891153,-2.7500000000000013,
1.7346357346357344,0.991888514152867,0.004666843240611396,0.005362471799999993,-25.469457622154554,1.0000000000000002,0.9998499710029477,0.991888514152867,0.3868585838334009,0.00022500000000000026,-2.0000000000000004,0.0027418858225656067,0.29738693713386244,-2.7500000000000013,
1.7362637362637363,0.9918885185978907,0.004666843240613616,0.005362471799999993,-25.396750119042554,1.0000000000000002,0.9998499710029477,0.9918885185978907,0.37993276296992373,0.00022500000000000026,-2.0000000000000004,0.002741918716245101,0.29734044349054445,-2.7500000000000013,
1.7378917378917378,0.9918885226975889,0.004666843240615393,0.005362471799999993,-25.323122113758508,1.0000000000000002,0.9998499710029477,0.9918885226975889,0.37307300518084696,0.00022500000000000026,-2.0000000000000004,0.0027419510816006033,0.2972941696941415,-2.7500000000000013,
1.7395197395197393,0.9918885264787894,0.004666843240616281,0.005362471799999993,-25.24856566276223,1.0000000000000002,0.9998499710029477,0.9918885264787894,0.3662817918464114,0.00022500000000000026,-2.0000000000000004,0.0027419829269540773,0.297248116363044,-2.7500000000000013,
1.7411477411477412,0.9918885299662358,0.004666843240617613,0.005362471799999993,-25.173072862705318,1.0000000000000002,0.9998499710029477,0.9918885299662358,0.3595614863320813,0.00022500000000000026,-2.0000000000000004,0.0027420142605016737,0.2972022840889998,-2.7500000000000013,
1.7427757427757427,0.991888533182749,0.004666843240618501,0.005362471799999993,-25.096635854313746,1.0000000000000002,0.9998499710029477,0.991888533182749,0.35291433189879695,0.00022500000000000026,-2.0000000000000004,0.002742045090315462,0.2971566734372706,-2.7500000000000013,
1.7444037444037441,0.9918885361493779,0.004666843240619389,0.005362471799999993,-25.019246826357865,1.0000000000000002,0.9998499710029477,0.9918885361493779,0.3463424500127188,0.00022500000000000026,-2.0000000000000004,0.002742075424345144,0.2971112849467932,-2.7500000000000013,
1.746031746031746,0.9918885388855346,0.0046668432406202776,0.005362471799999993,-24.940898019710218,1.0000000000000002,0.9998499710029477,0.9918885388855346,0.3398478390494327,0.00022500000000000026,-2.0000000000000004,0.0027421052704197472,0.2970661191303454,-2.7500000000000013,
