X,R1_open Y,R1_short Y,R2_open Y,R2_short Y,R3_open Y,R3_short Y,M1_G-S_short Y,M1_open Y,M1_G-D_short Y,M1_D-S_short Y,M2_D-S_short Y,M2_G-D_short Y,M2_G-S_short Y,M2_open Y,M3_open Y,M3_D-S_short Y,M3_G-D_short Y,M3_G-S_short Y
-1.645,-0.83907,0.606469982123785,0.99992,-0.83907,-31.48214490001995,0.9999999999999992,0.5481041867768965,0.606469982123785,-0.8572828937564654,-0.83907,0.99992,-0.773137601114811,-0.83907,-0.83907,0.9999999999999992,-1.0000000000000007,-0.6804169999999997,0.99992
-1.6440000000000001,-0.83907,0.606469982134652,0.99992,-0.83907,-31.482144900020206,0.9999999999999992,0.5481318225390055,0.606469982134652,-0.8572823504747913,-0.83907,0.99992,-0.7731374516476137,-0.83907,-0.83907,0.9999999999999992,-1.0000000000000007,-0.6804169999999997,0.99992
-1.643,-0.83907,0.606469982145519,0.99992,-0.83907,-31.48214490002046,0.9999999999999992,0.5481594559306018,0.606469982145519,-0.8572818038048724,-0.83907,0.99992,-0.773137301818554,-0.83907,-0.83907,0.9999999999999992,-1.0000000000000007,-0.6804169999999997,0.99992
-1.642,-0.83907,0.6064699821563859,0.99992,-0.83907,-31.48214490002072,0.9999999999999992,0.5481870869518559,0.6064699821563859,-0.8572812537255797,-0.83907,0.99992,-0.7731371516267626,-0.83907,-0.83907,0.9999999999999992,-1.0000000000000007,-0.6804169999999997,0.99992
-1.641,-0.83907,0.606469982167253,0.99992,-0.83907,-31.482144900020984,0.9999999999999992,0.5482147156029384,0.606469982167253,-0.8572807002156532,-0.83907,0.99992,-0.7731370010713681,-0.83907,-0.83907,0.9999999999999992,-1.0000000000000007,-0.6804169999999997,0.99992
-1.6400000000000001,-0.83907,0.60646998217812,0.99992,-0.83907,-31.48214490002125,0.9999999999999992,0.5482423418841051,0.60646998217812,-0.8572801432536997,-0.83907,0.99992,-0.7731368501514972,-0.83907,-0.83907,0.9999999999999992,-1.0000000000000007,-0.6804169999999997,0.99992
-1.639,-0.83907,0.606469982188987,0.99992,-0.83907,-31.48214490002152,0.9999999999999992,0.5482699657955834,0.606469982188987,-0.8572795828181929,-0.83907,0.99992,-0.7731366988662747,-0.83907,-0.83907,0.9999999999999992,-1.0000000000000007,-0.6804169999999997,0.99992
-1.638,-0.83907,0.6064699821998539,0.99992,-0.83907,-31.48214490002179,0.9999999999999992,0.5482975873374869,0.6064699821998539,-0.8572790188874725,-0.83907,0.99992,-0.7731365472148227,-0.83907,-0.83907,0.9999999999999992,-1.0000000000000007,-0.6804169999999997,0.99992
-1.637,-0.83907,0.6064699822107209,0.99992,-0.83907,-31.482144900022067,0.9999999999999993,0.5483252065100999,0.6064699822107209,-0.8572784514397426,-0.83907,0.99992,-0.773136395196262,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999997,0.99992
-1.6360000000000001,-0.83907,0.606469982221588,0.99992,-0.83907,-31.482144900022348,0.9999999999999993,0.5483528233135928,0.606469982221588,-0.8572778804530721,-0.83907,0.99992,-0.7731362428097107,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999997,0.99992
-1.635,-0.83907,0.606469982232455,0.99992,-0.83907,-31.482144900022632,0.9999999999999993,0.5483804377481647,0.606469982232455,-0.8572773059053925,-0.83907,0.99992,-0.7731360900542853,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.634,-0.83907,0.6064699822433219,0.99992,-0.83907,-31.482144900022917,0.9999999999999993,0.5484080498140145,0.6064699822433219,-0.8572767277744983,-0.83907,0.99992,-0.7731359369290999,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.633,-0.83907,0.6064699822541889,0.99992,-0.83907,-31.482144900023208,0.9999999999999993,0.5484356595113411,0.6064699822541889,-0.8572761460380453,-0.83907,0.99992,-0.7731357834332664,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.6320000000000001,-0.83907,0.606469982265056,0.99992,-0.83907,-31.482144900023503,0.9999999999999993,0.5484632668404004,0.606469982265056,-0.8572755606735499,-0.83907,0.99992,-0.773135629565895,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.631,-0.83907,0.606469982275923,0.99992,-0.83907,-31.4821449000238,0.9999999999999993,0.5484908718013344,0.606469982275923,-0.8572749716583886,-0.83907,0.99992,-0.7731354753260936,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.63,-0.83907,0.6064699822867899,0.99992,-0.83907,-31.482144900024103,0.9999999999999993,0.5485184743943705,0.6064699822867899,-0.8572743789697967,-0.83907,0.99992,-0.7731353207129679,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.629,-0.83907,0.6064699822976569,0.99992,-0.83907,-31.48214490002441,0.9999999999999993,0.5485460746197077,0.6064699822976569,-0.8572737825848675,-0.83907,0.99992,-0.7731351657256216,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.6280000000000001,-0.83907,0.606469982308524,0.99992,-0.83907,-31.482144900024718,0.9999999999999993,0.548573672477545,0.606469982308524,-0.8572731824805517,-0.83907,0.99992,-0.7731350103631562,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.627,-0.83907,0.606469982319391,0.99992,-0.83907,-31.48214490002503,0.9999999999999993,0.5486012679681096,0.606469982319391,-0.8572725786336561,-0.83907,0.99992,-0.7731348546246712,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.626,-0.83907,0.606469982330258,0.99992,-0.83907,-31.48214490002535,0.9999999999999993,0.5486288610915437,0.606469982330258,-0.8572719710208432,-0.83907,0.99992,-0.773134698509264,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.625,-0.83907,0.6064699823411249,0.99992,-0.83907,-31.48214490002567,0.9999999999999993,0.5486564518481032,0.6064699823411249,-0.8572713596186298,-0.83907,0.99992,-0.7731345420160296,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.624,-0.83907,0.6064699823519919,0.99992,-0.83907,-31.482144900025997,0.9999999999999993,0.5486840402380153,0.6064699823519919,-0.8572707444033861,-0.83907,0.99992,-0.7731343851440612,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.623,-0.83907,0.606469982362859,0.99992,-0.83907,-31.482144900026327,0.9999999999999993,0.5487116262613938,0.606469982362859,-0.8572701253513354,-0.83907,0.99992,-0.7731342278924496,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.6219999999999999,-0.83907,0.606469982373726,0.99992,-0.83907,-31.48214490002666,0.9999999999999993,0.5487392099185229,0.606469982373726,-0.8572695024385527,-0.83907,0.99992,-0.7731340702602835,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.621,-0.83907,0.6064699823845929,0.99992,-0.83907,-31.482144900027,0.9999999999999993,0.5487667912095731,0.6064699823845929,-0.8572688756409635,-0.83907,0.99992,-0.7731339122466496,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.62,-0.83907,0.6064699823954599,0.99992,-0.83907,-31.48214490002734,0.9999999999999993,0.5487943701347433,0.6064699823954599,-0.8572682449343438,-0.83907,0.99992,-0.7731337538506323,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.619,-0.83907,0.606469982406327,0.99992,-0.83907,-31.482144900027688,0.9999999999999993,0.5488219466942041,0.606469982406327,-0.8572676102943181,-0.83907,0.99992,-0.7731335950713141,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999996,0.99992
-1.6179999999999999,-0.83907,0.606469982417194,0.99992,-0.83907,-31.48214490002804,0.9999999999999993,0.5488495208882398,0.606469982417194,-0.857266971696359,-0.83907,0.99992,-0.7731334359077747,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999995,0.99992
-1.617,-0.83907,0.6064699824280609,0.99992,-0.83907,-31.482144900028395,0.9999999999999993,0.5488770927169924,0.6064699824280609,-0.8572663291157866,-0.83907,0.99992,-0.7731332763590925,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999995,0.99992
-1.616,-0.83907,0.6064699824389279,0.99992,-0.83907,-31.482144900028754,0.9999999999999993,0.5489046621806892,0.6064699824389279,-0.8572656825277665,-0.83907,0.99992,-0.7731331164243429,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999995,0.99992
-1.615,-0.83907,0.606469982449795,0.99992,-0.83907,-31.48214490002912,0.9999999999999993,0.5489322292795293,0.606469982449795,-0.8572650319073102,-0.83907,0.99992,-0.7731329561025998,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999995,0.99992
-1.6139999999999999,-0.83907,0.606469982460662,0.99992,-0.83907,-31.48214490002949,0.9999999999999993,0.5489597940137116,0.606469982460662,-0.8572643772292727,-0.83907,0.99992,-0.7731327953929344,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999995,0.99992
-1.613,-0.83907,0.606469982471529,0.99992,-0.83907,-31.482144900029862,0.9999999999999993,0.5489873563834067,0.606469982471529,-0.8572637184683529,-0.83907,0.99992,-0.773132634294416,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999995,0.99992
-1.612,-0.83907,0.6064699824823959,0.99992,-0.83907,-31.482144900030242,0.9999999999999993,0.5490149163888702,0.6064699824823959,-0.8572630555990917,-0.83907,0.99992,-0.7731324728061117,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999995,0.99992
-1.611,-0.83907,0.606469982493263,0.99992,-0.83907,-31.482144900030626,0.9999999999999993,0.5490424740302728,0.606469982493263,-0.8572623885958712,-0.83907,0.99992,-0.7731323109270862,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999994,0.99992
-1.6099999999999999,-0.83907,0.60646998250413,0.99992,-0.83907,-31.482144900031013,0.9999999999999993,0.5490700293078419,0.60646998250413,-0.8572617174329139,-0.83907,0.99992,-0.7731321486564022,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999994,0.99992
-1.609,-0.83907,0.606469982514997,0.99992,-0.83907,-31.482144900031408,0.9999999999999993,0.5490975822217479,0.606469982514997,-0.8572610420842818,-0.83907,0.99992,-0.7731319859931202,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999994,0.99992
-1.608,-0.83907,0.6064699825258639,0.99992,-0.83907,-31.482144900031805,0.9999999999999993,0.5491251327721898,0.6064699825258639,-0.8572603625238746,-0.83907,0.99992,-0.7731318229362981,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999994,0.99992
-1.607,-0.83907,0.6064699825367309,0.99992,-0.83907,-31.482144900032207,0.9999999999999993,0.5491526809594518,0.6064699825367309,-0.8572596787254302,-0.83907,0.99992,-0.7731316594849922,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999994,0.99992
-1.6059999999999999,-0.83907,0.606469982547598,0.99992,-0.83907,-31.482144900032615,0.9999999999999993,0.5491802267836192,0.606469982547598,-0.857258990662522,-0.83907,0.99992,-0.7731314956382561,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999994,0.99992
-1.605,-0.83907,0.606469982558465,0.99992,-0.83907,-31.48214490003303,0.9999999999999993,0.5492077702449762,0.606469982558465,-0.857258298308559,-0.83907,0.99992,-0.7731313313951412,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999993,0.99992
-1.604,-0.83907,0.6064699825693319,0.99992,-0.83907,-31.48214490003345,0.9999999999999993,0.549235311343665,0.6064699825693319,-0.8572576016367847,-0.83907,0.99992,-0.7731311667546972,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999993,0.99992
-1.603,-0.83907,0.6064699825801989,0.99992,-0.83907,-31.482144900033873,0.9999999999999993,0.5492628500799412,0.6064699825801989,-0.8572569006202752,-0.83907,0.99992,-0.7731310017159706,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999993,0.99992
-1.6019999999999999,-0.83907,0.606469982591066,0.99992,-0.83907,-31.482144900034303,0.9999999999999993,0.549290386454004,0.606469982591066,-0.8572561952319393,-0.83907,0.99992,-0.7731308362780066,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999993,0.99992
-1.601,-0.83907,0.606469982601933,0.99992,-0.83907,-31.48214490003474,0.9999999999999993,0.5493179204659953,0.606469982601933,-0.8572554854445166,-0.83907,0.99992,-0.7731306704398476,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999993,0.99992
-1.6,-0.83907,0.6064699826127999,0.99992,-0.83907,-31.48214490003518,0.9999999999999993,0.5493454521161993,0.6064699826127999,-0.8572547712305769,-0.83907,0.99992,-0.773130504200534,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999993,0.99992
-1.599,-0.83907,0.6064699826236669,0.99992,-0.83907,-31.482144900035625,0.9999999999999993,0.5493729814047583,0.6064699826236669,-0.8572540525625192,-0.83907,0.99992,-0.7731303375591035,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999993,0.99992
-1.5979999999999999,-0.83907,0.606469982634534,0.99992,-0.83907,-31.482144900036076,0.9999999999999993,0.5494005083318996,0.606469982634534,-0.8572533294125702,-0.83907,0.99992,-0.7731301705145923,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999993,0.99992
-1.597,-0.83907,0.606469982645401,0.99992,-0.83907,-31.482144900036534,0.9999999999999993,0.549428032897822,0.606469982645401,-0.8572526017527834,-0.83907,0.99992,-0.7731300030660337,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999993,0.99992
-1.596,-0.83907,0.606469982656268,0.99992,-0.83907,-31.482144900037,0.9999999999999993,0.5494555551027531,0.606469982656268,-0.8572518695550382,-0.83907,0.99992,-0.7731298352124589,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999993,0.99992
-1.595,-0.83907,0.6064699826671349,0.99992,-0.83907,-31.48214490003747,0.9999999999999993,0.5494830749468065,0.6064699826671349,-0.857251132791039,-0.83907,0.99992,-0.773129666952897,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999992,0.99992
-1.5939999999999999,-0.83907,0.606469982678002,0.99992,-0.83907,-31.48214490003794,0.9999999999999993,0.5495105924302948,0.606469982678002,-0.8572503914323135,-0.83907,0.99992,-0.7731294982863743,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999992,0.99992
-1.593,-0.83907,0.606469982688869,0.99992,-0.83907,-31.482144900038424,0.9999999999999993,0.5495381075533885,0.606469982688869,-0.8572496454502121,-0.83907,0.99992,-0.7731293292119156,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999992,0.99992
-1.592,-0.83907,0.606469982699736,0.99992,-0.83907,-31.48214490003891,0.9999999999999993,0.5495656203162298,0.606469982699736,-0.8572488948159062,-0.83907,0.99992,-0.7731291597285427,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999992,0.99992
-1.591,-0.83907,0.6064699827106029,0.99992,-0.83907,-31.482144900039405,0.9999999999999993,0.5495931307190745,0.6064699827106029,-0.857248139500388,-0.83907,0.99992,-0.7731289898352753,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.680416999999999,0.99992
-1.5899999999999999,-0.83907,0.6064699827214699,0.99992,-0.83907,-31.482144900039906,0.9999999999999993,0.5496206387621214,0.6064699827214699,-0.8572473794744688,-0.83907,0.99992,-0.773128819531131,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.680416999999999,0.99992
-1.589,-0.83907,0.606469982732337,0.99992,-0.83907,-31.48214490004041,0.9999999999999993,0.5496481444455412,0.606469982732337,-0.8572466147087778,-0.83907,0.99992,-0.773128648815125,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.680416999999999,0.99992
-1.588,-0.83907,0.606469982743204,0.99992,-0.83907,-31.48214490004092,0.9999999999999993,0.5496756477695897,0.606469982743204,-0.8572458451737611,-0.83907,0.99992,-0.7731284776862699,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.680416999999999,0.99992
-1.587,-0.83907,0.6064699827540709,0.99992,-0.83907,-31.48214490004144,0.9999999999999993,0.5497031487344373,0.6064699827540709,-0.8572450708396808,-0.83907,0.99992,-0.7731283061435764,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.680416999999999,0.99992
-1.5859999999999999,-0.83907,0.6064699827649379,0.99992,-0.83907,-31.482144900041966,0.9999999999999993,0.549730647340283,0.6064699827649379,-0.8572442916766135,-0.83907,0.99992,-0.7731281341860526,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.680416999999999,0.99992
-1.585,-0.83907,0.606469982775805,0.99992,-0.83907,-31.4821449000425,0.9999999999999993,0.5497581435873542,0.606469982775805,-0.8572435076544493,-0.83907,0.99992,-0.7731279618127044,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.680416999999999,0.99992
-1.584,-0.83907,0.606469982786672,0.99992,-0.83907,-31.48214490004304,0.9999999999999993,0.5497856374758214,0.606469982786672,-0.8572427187428906,-0.83907,0.99992,-0.7731277890225351,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.680416999999999,0.99992
-1.583,-0.83907,0.6064699827975389,0.99992,-0.83907,-31.482144900043586,0.9999999999999993,0.5498131290058836,0.6064699827975389,-0.8572419249114511,-0.83907,0.99992,-0.7731276158145461,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999989,0.99992
-1.582,-0.83907,0.6064699828084059,0.99992,-0.83907,-31.482144900044137,0.9999999999999993,0.5498406181777682,0.6064699828084059,-0.8572411261294541,-0.83907,0.99992,-0.7731274421877361,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999989,0.99992
-1.581,-0.83907,0.606469982819273,0.99992,-0.83907,-31.4821449000447,0.9999999999999993,0.5498681049916456,0.606469982819273,-0.8572403223660323,-0.83907,0.99992,-0.7731272681411016,-0.83907,-0.83907,0.9999999999999993,-1.0000000000000007,-0.6804169999999989,0.99992
