/Vout_robust X,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y
-0.937,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.936,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.935,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.934,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.933,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.932,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.931,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.93,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.929,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.928,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.927,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.926,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.925,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.924,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.923,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.922,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.921,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.92,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.919,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.918,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.917,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.916,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.915,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.914,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.913,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.912,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.911,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.91,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.909,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.908,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.907,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.906,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.905,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.904,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.903,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.902,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.901,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.9,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.899,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.898,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.897,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.896,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.895,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.894,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.893,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.892,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.891,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.89,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.889,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.888,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.887,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.886,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.885,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.884,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.883,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.882,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.881,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.88,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.879,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.878,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.877,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.876,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.875,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.874,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.873,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.872,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.871,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.87,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.869,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.868,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.867,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.866,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.865,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.864,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.863,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.862,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.861,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.86,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.859,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.858,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.857,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.856,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.855,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.854,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.853,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.852,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.851,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.85,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.849,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.848,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.847,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.846,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.845,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.844,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.843,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.842,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.841,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.84,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.839,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.838,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.837,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.836,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.835,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.834,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.833,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.832,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.831,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.83,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.829,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.828,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.827,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.826,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.825,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.824,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.823,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.822,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.821,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.82,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.819,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.818,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.817,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.816,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.815,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.814,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.813,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.812,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.811,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.81,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.809,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.808,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.807,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.806,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.805,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.804,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.803,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.802,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.801,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.8,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.799,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.798,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.797,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.796,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.795,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.794,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.793,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.792,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.791,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.79,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.789,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.788,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.787,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.786,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.785,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.784,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.783,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.782,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.781,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.78,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.779,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.778,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.777,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.776,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.775,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.774,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.773,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.772,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.771,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.77,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.769,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.768,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.767,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.766,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.765,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.764,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.763,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.762,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.761,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.76,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.759,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.758,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.757,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.756,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.755,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.754,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.753,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.752,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.751,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.75,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.749,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.748,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.747,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.746,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.745,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.744,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.743,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.742,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.741,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.74,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.739,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.738,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.737,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.736,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.735,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.734,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.733,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.732,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.731,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.73,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.729,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.728,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.727,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.726,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.725,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.724,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.723,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.722,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
-0.721,-0.85728398,-0.85728398,0.99972734,-326.2128126,1,1,-31.4875781,-31.48761353,-98.62547563,-326.2128126
