X,R1_short,R1_open,R1_redundant_short,R1_redundant_open,R2_short,R2_open,R2_redundant_short,R2_redundant_open,R3_short,R3_open,R3_redundant_short,R3_redundant_open,M1_open_D,M1_G-S_short,M1_G-D_short,M1_D-S_short,M2_open_D,M2_G-S_short,M2_G-D_short,M2_D-S_short,M1_redundant_open,M1_redundant_G-S_short,M1_redundant_G-D_short,M1_redundant_D-S_short,M2_redundant_open,M2_redundant_G-S,M2_redundant_G-D,M2_redundant_D-S,M1_switch_G-D,M1_switch_D-S,M1_switch_open&M1 is faulty,M2_switch_G-D,M2_switch_D-S,M2_switch_open&M2 is faulty,M_R1_switch_G-D,M_R1_switch_D-S,M_R1_switch_open&M_R1 is faulty,M_R2_switch_G-D,M_R2_witch_D-S,M_R2_switch_open&M_R2_ is faulty,M_R3_switch_G-D,M_R3_witch_D-S
-1.99,0.5166521391711429,0.051306651801513184,0.5166521391711429,0.05130664909247554,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131498698,0.5342183120748212,0.5853668738014198,0.5285351380872658,0.9403068928553814,1.0337781285305456,0.5340116510735234,0.05721331941390045,0.053051077726290315,0.7016136051698053,0.7956442946542418,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131498698,0.5342183120748212,0.5853668738014198,0.5285351380872658,0.9403068928553814,1.0337781285305456,0.5340116510735234,0.05721331941390045,0.053051077726290315,0.7016136051698053,0.7956442946542418,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131498698
-1.989,0.5166521391713332,0.05130665180154172,0.5166521391713332,0.05130664909282413,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131500614,0.5342183120750158,0.5853668738016328,0.5285351380874647,0.9403068928557327,1.0337781285305456,0.5340116510737194,0.05721331941390045,0.05305107772632003,0.7016136051700609,0.7956442946545301,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131500614,0.5342183120750158,0.5853668738016328,0.5285351380874647,0.9403068928557327,1.0337781285305456,0.5340116510737194,0.05721331941390045,0.05305107772632003,0.7016136051700609,0.7956442946545301,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131500614
-1.988,0.5166521391715242,0.05130665180157036,0.5166521391715242,0.0513066490931737,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131502536,0.534218312075211,0.5853668738018464,0.5285351380876642,0.9403068928560848,1.0337781285305456,0.5340116510739159,0.05721331941390045,0.05305107772634987,0.7016136051703172,0.7956442946548191,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131502536,0.534218312075211,0.5853668738018464,0.5285351380876642,0.9403068928560848,1.0337781285305456,0.5340116510739159,0.05721331941390045,0.05305107772634987,0.7016136051703172,0.7956442946548191,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131502536
-1.987,0.5166521391717157,0.05130665180159912,0.5166521391717157,0.051306649093524254,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131504463,0.5342183120754068,0.5853668738020606,0.5285351380878642,0.9403068928564381,1.0337781285305456,0.534011651074113,0.05721331941390045,0.053051077726379826,0.7016136051705744,0.7956442946551091,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131504463,0.5342183120754068,0.5853668738020606,0.5285351380878642,0.9403068928564381,1.0337781285305456,0.534011651074113,0.05721331941390045,0.053051077726379826,0.7016136051705744,0.7956442946551091,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131504463
-1.986,0.5166521391719077,0.05130665180162801,0.5166521391719077,0.05130664909387579,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131506396,0.5342183120756031,0.5853668738022755,0.5285351380880648,0.9403068928567924,1.0337781285305456,0.5340116510743106,0.05721331941390045,0.05305107772640991,0.7016136051708323,0.7956442946553999,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131506396,0.5342183120756031,0.5853668738022755,0.5285351380880648,0.9403068928567924,1.0337781285305456,0.5340116510743106,0.05721331941390045,0.05305107772640991,0.7016136051708323,0.7956442946553999,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131506396
-1.985,0.5166521391721003,0.051306651801657006,0.5166521391721003,0.051306649094228315,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131508334,0.5342183120758001,0.5853668738024909,0.5285351380882661,0.9403068928571477,1.0337781285305456,0.5340116510745089,0.05721331941390045,0.053051077726440125,0.7016136051710908,0.7956442946556914,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131508334,0.5342183120758001,0.5853668738024909,0.5285351380882661,0.9403068928571477,1.0337781285305456,0.5340116510745089,0.05721331941390045,0.053051077726440125,0.7016136051710908,0.7956442946556914,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131508334
-1.984,0.5166521391722934,0.05130665180168613,0.5166521391722934,0.05130664909458183,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131510278,0.5342183120759975,0.585366873802707,0.5285351380884679,0.940306892857504,1.0337781285305456,0.5340116510747076,0.05721331941390045,0.053051077726470455,0.7016136051713502,0.7956442946559839,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131510278,0.5342183120759975,0.585366873802707,0.5285351380884679,0.940306892857504,1.0337781285305456,0.5340116510747076,0.05721331941390045,0.053051077726470455,0.7016136051713502,0.7956442946559839,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131510278
-1.983,0.5166521391724871,0.05130665180171537,0.5166521391724871,0.05130664909493634,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131512227,0.5342183120761955,0.5853668738029236,0.5285351380886703,0.9403068928578614,1.0337781285305456,0.534011651074907,0.05721331941390045,0.05305107772650091,0.7016136051716103,0.7956442946562772,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131512227,0.5342183120761955,0.5853668738029236,0.5285351380886703,0.9403068928578614,1.0337781285305456,0.534011651074907,0.05721331941390045,0.05305107772650091,0.7016136051716103,0.7956442946562772,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131512227
-1.982,0.5166521391726814,0.05130665180174473,0.5166521391726814,0.05130664909529185,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131514182,0.5342183120763941,0.585366873803141,0.5285351380888732,0.9403068928582198,1.0337781285305456,0.534011651075107,0.05721331941390045,0.0530510777265315,0.7016136051718711,0.7956442946565713,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131514182,0.5342183120763941,0.585366873803141,0.5285351380888732,0.9403068928582198,1.0337781285305456,0.534011651075107,0.05721331941390045,0.0530510777265315,0.7016136051718711,0.7956442946565713,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131514182
-1.981,0.5166521391728761,0.05130665180177421,0.5166521391728761,0.051306649095648346,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131516143,0.5342183120765933,0.585366873803359,0.5285351380890768,0.9403068928585793,1.0337781285305456,0.5340116510753075,0.05721331941390045,0.0530510777265622,0.7016136051721328,0.7956442946568663,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131516143,0.5342183120765933,0.585366873803359,0.5285351380890768,0.9403068928585793,1.0337781285305456,0.5340116510753075,0.05721331941390045,0.0530510777265622,0.7016136051721328,0.7956442946568663,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131516143
-1.98,0.5166521391730715,0.05130665180180381,0.5166521391730715,0.05130664909600585,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.522335313151811,0.534218312076793,0.5853668738035775,0.528535138089281,0.9403068928589396,1.0337781285305456,0.5340116510755086,0.05721331941390045,0.05305107772659304,0.7016136051723951,0.7956442946571621,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.522335313151811,0.534218312076793,0.5853668738035775,0.528535138089281,0.9403068928589396,1.0337781285305456,0.5340116510755086,0.05721331941390045,0.05305107772659304,0.7016136051723951,0.7956442946571621,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.522335313151811
-1.979,0.5166521391732675,0.05130665180183353,0.5166521391732675,0.05130664909636436,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131520082,0.5342183120769934,0.5853668738037968,0.5285351380894857,0.9403068928593012,1.0337781285305456,0.5340116510757104,0.05721331941390045,0.053051077726624,0.7016136051726583,0.7956442946574588,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131520082,0.5342183120769934,0.5853668738037968,0.5285351380894857,0.9403068928593012,1.0337781285305456,0.5340116510757104,0.05721331941390045,0.053051077726624,0.7016136051726583,0.7956442946574588,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131520082
-1.978,0.516652139173464,0.051306651801863376,0.516652139173464,0.051306649096723875,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131522059,0.5342183120771943,0.5853668738040166,0.528535138089691,0.9403068928596637,1.0337781285305456,0.5340116510759125,0.05721331941390045,0.053051077726655085,0.7016136051729222,0.7956442946577564,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131522059,0.5342183120771943,0.5853668738040166,0.528535138089691,0.9403068928596637,1.0337781285305456,0.5340116510759125,0.05721331941390045,0.053051077726655085,0.7016136051729222,0.7956442946577564,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131522059
-1.977,0.516652139173661,0.051306651801893345,0.516652139173661,0.0513066490970844,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131524043,0.5342183120773958,0.5853668738042371,0.5285351380898969,0.9403068928600273,1.0337781285305456,0.5340116510761155,0.05721331941390045,0.0530510777266863,0.7016136051731867,0.7956442946580549,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131524043,0.5342183120773958,0.5853668738042371,0.5285351380898969,0.9403068928600273,1.0337781285305456,0.5340116510761155,0.05721331941390045,0.0530510777266863,0.7016136051731867,0.7956442946580549,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131524043
-1.976,0.5166521391738587,0.05130665180192344,0.5166521391738587,0.051306649097445936,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131526033,0.5342183120775978,0.5853668738044583,0.5285351380901034,0.940306892860392,1.0337781285305456,0.5340116510763189,0.05721331941390045,0.053051077726717646,0.7016136051734522,0.7956442946583541,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131526033,0.5342183120775978,0.5853668738044583,0.5285351380901034,0.940306892860392,1.0337781285305456,0.5340116510763189,0.05721331941390045,0.053051077726717646,0.7016136051734522,0.7956442946583541,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131526033
-1.975,0.516652139174057,0.05130665180195366,0.516652139174057,0.051306649097808486,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131528028,0.5342183120778006,0.58536687380468,0.5285351380903105,0.9403068928607577,1.0337781285305456,0.5340116510765229,0.05721331941390045,0.053051077726749114,0.7016136051737184,0.7956442946586543,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131528028,0.5342183120778006,0.58536687380468,0.5285351380903105,0.9403068928607577,1.0337781285305456,0.5340116510765229,0.05721331941390045,0.053051077726749114,0.7016136051737184,0.7956442946586543,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131528028
-1.974,0.5166521391742557,0.051306651801983995,0.5166521391742557,0.05130664909817206,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131530029,0.5342183120780039,0.5853668738049025,0.5285351380905182,0.9403068928611245,1.0337781285305456,0.5340116510767275,0.05721331941390045,0.05305107772678072,0.7016136051739853,0.7956442946589553,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131530029,0.5342183120780039,0.5853668738049025,0.5285351380905182,0.9403068928611245,1.0337781285305456,0.5340116510767275,0.05721331941390045,0.05305107772678072,0.7016136051739853,0.7956442946589553,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131530029
-1.973,0.5166521391744551,0.05130665180201446,0.5166521391744551,0.05130664909853665,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131532035,0.5342183120782077,0.5853668738051255,0.5285351380907265,0.9403068928614923,1.0337781285305456,0.5340116510769327,0.05721331941390045,0.05305107772681245,0.7016136051742531,0.7956442946592571,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131532035,0.5342183120782077,0.5853668738051255,0.5285351380907265,0.9403068928614923,1.0337781285305456,0.5340116510769327,0.05721331941390045,0.05305107772681245,0.7016136051742531,0.7956442946592571,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131532035
-1.972,0.516652139174655,0.05130665180204505,0.516652139174655,0.051306649098902264,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131534048,0.5342183120784121,0.5853668738053492,0.5285351380909353,0.9403068928618611,1.0337781285305456,0.5340116510771385,0.05721331941390045,0.053051077726844316,0.7016136051745215,0.79564429465956,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131534048,0.5342183120784121,0.5853668738053492,0.5285351380909353,0.9403068928618611,1.0337781285305456,0.5340116510771385,0.05721331941390045,0.053051077726844316,0.7016136051745215,0.79564429465956,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131534048
-1.971,0.5166521391748555,0.05130665180207576,0.5166521391748555,0.05130664909926891,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131536066,0.5342183120786171,0.5853668738055736,0.5285351380911448,0.9403068928622311,1.0337781285305456,0.5340116510773449,0.05721331941390045,0.05305107772687631,0.7016136051747908,0.7956442946598636,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131536066,0.5342183120786171,0.5853668738055736,0.5285351380911448,0.9403068928622311,1.0337781285305456,0.5340116510773449,0.05721331941390045,0.05305107772687631,0.7016136051747908,0.7956442946598636,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131536066
-1.97,0.5166521391750566,0.051306651802106605,0.5166521391750566,0.05130664909963658,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.522335313153809,0.5342183120788228,0.5853668738057985,0.528535138091355,0.940306892862602,1.0337781285305456,0.534011651077552,0.05721331941390045,0.05305107772690843,0.7016136051750609,0.7956442946601681,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.522335313153809,0.5342183120788228,0.5853668738057985,0.528535138091355,0.940306892862602,1.0337781285305456,0.534011651077552,0.05721331941390045,0.05305107772690843,0.7016136051750609,0.7956442946601681,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.522335313153809
-1.969,0.5166521391752583,0.05130665180213757,0.5166521391752583,0.05130664910000529,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131540119,0.5342183120790289,0.5853668738060243,0.5285351380915657,0.9403068928629742,1.0337781285305456,0.5340116510777596,0.05721331941390045,0.05305107772694069,0.7016136051753317,0.7956442946604735,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131540119,0.5342183120790289,0.5853668738060243,0.5285351380915657,0.9403068928629742,1.0337781285305456,0.5340116510777596,0.05721331941390045,0.05305107772694069,0.7016136051753317,0.7956442946604735,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131540119
-1.968,0.5166521391754606,0.051306651802168673,0.5166521391754606,0.05130664910037503,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131542154,0.5342183120792358,0.5853668738062505,0.528535138091777,0.9403068928633473,1.0337781285305456,0.5340116510779678,0.05721331941390045,0.05305107772697308,0.7016136051756033,0.7956442946607798,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131542154,0.5342183120792358,0.5853668738062505,0.528535138091777,0.9403068928633473,1.0337781285305456,0.5340116510779678,0.05721331941390045,0.05305107772697308,0.7016136051756033,0.7956442946607798,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131542154
-1.967,0.5166521391756634,0.0513066518021999,0.5166521391756634,0.05130664910074581,0.3826855811678372,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131544196,0.5342183120794431,0.5853668738064776,0.5285351380919889,0.9403068928637215,1.0337781285305456,0.5340116510781766,0.05721331941390045,0.053051077727005604,0.7016136051758758,0.795644294661087,0.09637093526121206,0.9555839110209472,0.09714633523122565,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131544196,0.5342183120794431,0.5853668738064776,0.5285351380919889,0.9403068928637215,1.0337781285305456,0.5340116510781766,0.05721331941390045,0.053051077727005604,0.7016136051758758,0.795644294661087,0.09637093526121206,0.9555839110209472,0.026321854723409824,0.9997854243313968,0.05538559536136726,0.5223353131544196
