X,R1_short,R1_open,R1_redundant_short,R1_redundant_open,R2_short,R2_open,R2_redundant_short,R2_redundant_open,M1_open_D,M1_G-S_short,M1_G-D_short,M1_D-S_short,M2_open_D,M2_G-S_short,M2_G-D_short,M2_D-S_short,M1_redundant_open,M1_redundant_G-S_short,M1_redundant_G-D_short,M1_redundant_D-S_short,M2_redundant_open,M2_redundant_G-S,M2_redundant_G-D,M2_redundant_D-S,M1_switch_G-D,M1_switch_D-S,M1_switch_open&M1 is faulty,M2_switch_G-D,M2_switch_D-S,M2_switch_open&M2 is faulty,M_R1_switch_G-D,M_R1_switch_D-S,M_R1_switch_open&M_R1 is faulty,M_R2_switch_G-D,M_R2_witch_D-S,M_R2_switch_open&M_R2_ is faulty
-1.091,-0.9095743715346045,-0.910357121,-0.12310407541150736,1.0000000000000004,-0.764091124611316,-0.9555993949336854,-0.911218980834155,-0.8647467165138878,-0.9404997666287556,-0.13787654439247093,-0.8275106919381864,-0.9957345670423063,-1.0141866880439074,-1.1587604983869297,-0.14449460391931512,-1.0607154464338406,-0.9531350498092832,-0.1850303075678501,-1.5518245309513763,-1.3404596779692968,-1.63646959504522,-1.482061393,-1.8458198262869496,-1.565814248,-0.9555993949336854,-0.911218980834155,-0.8647467165138878,-0.9404997666287556,-0.13787654439247093,-0.8275106919381864,-0.9957345670423063,-1.0141866880439074,-1.1587604983869297,-1.63646959504522,-1.482061393,-1.63646959504522
-1.0899999999999999,-0.9095687168767757,-0.910357121,-0.12310407541150714,1.0000000000000004,-0.764091124611316,-0.9555993945358163,-0.911218980834155,-0.8647431689445682,-0.9404939198377136,-0.1378765443924706,-0.8275106919381864,-0.9957345666277282,-1.0141866880439074,-1.1587557447205719,-0.1444946039193149,-1.060715445992092,-0.9531350498092832,-0.18503030756784977,-1.5518148839030284,-1.3404539550237478,-1.6364594216243282,-1.482061393,-1.8458198262869496,-1.565814248,-0.9555993945358163,-0.911218980834155,-0.8647431689445682,-0.9404939198377136,-0.1378765443924706,-0.8275106919381864,-0.9957345666277282,-1.0141866880439074,-1.1587557447205719,-1.6364594216243282,-1.482061393,-1.6364594216243282
-1.089,-0.9095630527199401,-0.910357121,-0.12310407541150692,1.0000000000000004,-0.764091124611316,-0.9555993941332636,-0.911218980834155,-0.8647396111782312,-0.9404880632248508,-0.13787654439247038,-0.8275106919381864,-0.9957345662082698,-1.0141866880439074,-1.158750977390382,-0.14449460391931468,-1.0607154455451435,-0.9531350498092832,-0.18503030756784944,-1.5518052206488255,-1.3404482158047633,-1.6364492311134646,-1.482061393,-1.8458198262869496,-1.565814248,-0.9555993941332636,-0.911218980834155,-0.8647396111782312,-0.9404880632248508,-0.13787654439247038,-0.8275106919381864,-0.9957345662082698,-1.0141866880439074,-1.158750977390382,-1.6364492311134646,-1.482061393,-1.6364492311134646
-1.088,-0.9095573790485783,-0.910357121,-0.1231040754115067,1.0000000000000004,-0.764091124611316,-0.9555993937259722,-0.911218980834155,-0.8647360431857694,-0.94048219677412,-0.13787654439247016,-0.8275106919381864,-0.9957345657838739,-1.0141866880439074,-1.1587461963573562,-0.14449460391931435,-1.060715445092934,-0.9531350498092832,-0.1850303075678491,-1.55179554116229,-1.3404424602664025,-1.6364390234847068,-1.482061393,-1.8458198262869496,-1.565814248,-0.9555993937259722,-0.911218980834155,-0.8647360431857694,-0.94048219677412,-0.13787654439247016,-0.8275106919381864,-0.9957345657838739,-1.0141866880439074,-1.1587461963573562,-1.6364390234847068,-1.482061393,-1.6364390234847068
-1.087,-0.9095516958471469,-0.910357121,-0.12310407541150648,1.0000000000000004,-0.764091124611316,-0.9555993933138864,-0.9112189808341549,-0.8647324649379929,-0.9404763204694496,-0.13787654439246982,-0.8275106919381864,-0.9957345653544822,-1.0141866880439072,-1.1587414015823807,-0.14449460391931412,-1.060715444635401,-0.9531350498092831,-0.18503030756784877,-1.5517858454169033,-1.340436688362597,-1.6364287987100905,-1.482061393,-1.8458198262869494,-1.565814248,-0.9555993933138864,-0.9112189808341549,-0.8647324649379929,-0.9404763204694496,-0.13787654439246982,-0.8275106919381864,-0.9957345653544822,-1.0141866880439072,-1.1587414015823807,-1.6364287987100905,-1.482061393,-1.6364287987100905
-1.0859999999999999,-0.9095460031000787,-0.910357121,-0.12310407541150614,1.0000000000000004,-0.764091124611316,-0.95559939289695,-0.9112189808341549,-0.8647288764056302,-0.9404704342947433,-0.1378765443924696,-0.8275106919381864,-0.9957345649200359,-1.0141866880439072,-1.1587365930262319,-0.1444946039193139,-1.0607154441724826,-0.9531350498092831,-0.18503030756784844,-1.5517761333861069,-1.3404309000471506,-1.6364185567616079,-1.482061393,-1.8458198262869494,-1.565814248,-0.95559939289695,-0.9112189808341549,-0.8647288764056302,-0.9404704342947433,-0.1378765443924696,-0.8275106919381864,-0.9957345649200359,-1.0141866880439072,-1.1587365930262319,-1.6364185567616079,-1.482061393,-1.6364185567616079
-1.085,-0.9095403007917824,-0.910357121,-0.12310407541150603,1.0000000000000004,-0.764091124611316,-0.9555993924751054,-0.9112189808341549,-0.8647252775593273,-0.9404645382338797,-0.13787654439246938,-0.8275106919381864,-0.9957345644804756,-1.0141866880439072,-1.1587317706495754,-0.14449460391931357,-1.060715443704115,-0.9531350498092831,-0.1850303075678481,-1.5517664050433007,-1.340425095273738,-1.6364082976112078,-1.482061393,-1.8458198262869494,-1.565814248,-0.9555993924751054,-0.9112189808341549,-0.8647252775593273,-0.9404645382338797,-0.13787654439246938,-0.8275106919381864,-0.9957345644804756,-1.0141866880439072,-1.1587317706495754,-1.6364082976112078,-1.482061393,-1.6364082976112078
-1.084,-0.9095345889066428,-0.910357121,-0.1231040754115057,1.0000000000000004,-0.764091124611316,-0.9555993920482951,-0.9112189808341549,-0.8647216683696471,-0.940458632270713,-0.13787654439246905,-0.8275106919381864,-0.995734564035741,-1.0141866880439072,-1.1587269344129665,-0.14449460391931335,-1.0607154432302341,-0.9531350498092831,-0.18503030756784766,-1.5517566603618438,-1.3404192739959053,-1.6363980212307965,-1.482061393,-1.8458198262869494,-1.565814248,-0.9555993920482951,-0.9112189808341549,-0.8647216683696471,-0.940458632270713,-0.13787654439246905,-0.8275106919381864,-0.995734564035741,-1.0141866880439072,-1.1587269344129665,-1.6363980212307965,-1.482061393,-1.6363980212307965
-1.083,-0.909528867429021,-0.910357121,-0.12310407541150548,1.0000000000000004,-0.764091124611316,-0.9555993916164607,-0.9112189808341549,-0.8647180488070705,-0.9404527163890725,-0.13787654439246882,-0.8275106919381864,-0.9957345635857713,-1.0141866880439072,-1.1587220842768493,-0.144494603919313,-1.0607154427507752,-0.9531350498092831,-0.18503030756784733,-1.5517468993150545,-1.3404134361670694,-1.636387727592237,-1.482061393,-1.8458198262869494,-1.565814248,-0.9555993916164607,-0.9112189808341549,-0.8647180488070705,-0.9404527163890725,-0.13787654439246882,-0.8275106919381864,-0.9957345635857713,-1.0141866880439072,-1.1587220842768493,-1.636387727592237,-1.482061393,-1.636387727592237
-1.0819999999999999,-0.9095231363432535,-0.910357121,-0.12310407541150514,1.0000000000000004,-0.764091124611316,-0.955599391179543,-0.9112189808341549,-0.8647144188419946,-0.9404467905727624,-0.1378765443924685,-0.8275106919381864,-0.9957345631305047,-1.0141866880439072,-1.1587172202015568,-0.14449460391931268,-1.0607154422656722,-0.9531350498092831,-0.18503030756784689,-1.5517371218762104,-1.340407581740518,-1.6363774166673486,-1.482061393,-1.8458198262869494,-1.565814248,-0.955599391179543,-0.9112189808341549,-0.8647144188419946,-0.9404467905727624,-0.1378765443924685,-0.8275106919381864,-0.9957345631305047,-1.0141866880439072,-1.1587172202015568,-1.6363774166673486,-1.482061393,-1.6363774166673486
-1.081,-0.9095173956336533,-0.910357121,-0.12310407541150492,1.0000000000000004,-0.764091124611316,-0.955599390737482,-0.9112189808341549,-0.8647107784447338,-0.9404408548055624,-0.13787654439246816,-0.8275106919381864,-0.995734562669879,-1.0141866880439072,-1.1587123421473104,-0.14449460391931235,-1.060715441774859,-0.9531350498092831,-0.18503030756784655,-1.5517273280185477,-1.3404017106694088,-1.636367088427908,-1.482061393,-1.8458198262869494,-1.565814248,-0.955599390737482,-0.9112189808341549,-0.8647107784447338,-0.9404408548055624,-0.13787654439246816,-0.8275106919381864,-0.995734562669879,-1.0141866880439072,-1.1587123421473104,-1.636367088427908,-1.482061393,-1.636367088427908
-1.08,-0.9095116452845089,-0.910357121,-0.1231040754115047,1.0000000000000004,-0.764091124611316,-0.9555993902902173,-0.9112189808341549,-0.8647071275855186,-0.9404349090712272,-0.13787654439246794,-0.8275106919381864,-0.995734562203831,-1.0141866880439072,-1.1587074500742194,-0.14449460391931201,-1.0607154412782684,-0.9531350498092831,-0.1850303075678461,-1.5517175177152613,-1.3403958229067687,-1.6363567428456485,-1.482061393,-1.8458198262869494,-1.565814248,-0.9555993902902173,-0.9112189808341549,-0.8647071275855186,-0.9404349090712272,-0.13787654439246794,-0.8275106919381864,-0.995734562203831,-1.0141866880439072,-1.1587074500742194,-1.6363567428456485,-1.482061393,-1.6363567428456485
-1.079,-0.9095058852800849,-0.910357121,-0.12310407541150437,1.0000000000000004,-0.764091124611316,-0.9555993898376879,-0.9112189808341548,-0.8647034662344961,-0.9404289533534863,-0.1378765443924676,-0.8275106919381864,-0.9957345617322971,-1.0141866880439072,-1.1587025439422811,-0.14449460391931168,-1.0607154407758324,-0.953135049809283,-0.18503030756784566,-1.5517076909395058,-1.340389918405495,-1.6363463798922593,-1.482061393,-1.8458198262869492,-1.565814248,-0.9555993898376879,-0.9112189808341548,-0.8647034662344961,-0.9404289533534863,-0.1378765443924676,-0.8275106919381864,-0.9957345617322971,-1.0141866880439072,-1.1587025439422811,-1.6363463798922593,-1.482061393,-1.6363463798922593
-1.0779999999999998,-0.9095001156046219,-0.910357121,-0.12310407541150414,1.0000000000000004,-0.764091124611316,-0.9555993893798314,-0.9112189808341548,-0.8646997943617292,-0.9404229876360446,-0.13787654439246727,-0.8275106919381864,-0.9957345612552124,-1.0141866880439072,-1.1586976237113802,-0.14449460391931146,-1.0607154402674817,-0.953135049809283,-0.18503030756784533,-1.5516978476643934,-1.3403839971183533,-1.636335999539387,-1.482061393,-1.8458198262869492,-1.565814248,-0.9555993893798314,-0.9112189808341548,-0.8646997943617292,-0.9404229876360446,-0.13787654439246727,-0.8275106919381864,-0.9957345612552124,-1.0141866880439072,-1.1586976237113802,-1.636335999539387,-1.482061393,-1.636335999539387
-1.077,-0.9094943362423359,-0.910357121,-0.12310407541150381,1.0000000000000004,-0.764091124611316,-0.9555993889165852,-0.9112189808341548,-0.8646961119371965,-0.9404170119025818,-0.13787654439246694,-0.8275106919381864,-0.9957345607725118,-1.0141866880439072,-1.1586926893412886,-0.14449460391931102,-1.0607154397531473,-0.953135049809283,-0.1850303075678449,-1.551687987862996,-1.3403780589979781,-1.6363256017586338,-1.482061393,-1.8458198262869492,-1.565814248,-0.9555993889165852,-0.9112189808341548,-0.8646961119371965,-0.9404170119025818,-0.13787654439246694,-0.8275106919381864,-0.9957345607725118,-1.0141866880439072,-1.1586926893412886,-1.6363256017586338,-1.482061393,-1.6363256017586338
-1.076,-0.9094885471774191,-0.910357121,-0.12310407541150348,1.0000000000000004,-0.764091124611316,-0.9555993884478861,-0.9112189808341548,-0.8646924189307927,-0.9404110261367524,-0.1378765443924666,-0.8275106919381864,-0.9957345602841291,-1.0141866880439072,-1.1586877407916654,-0.14449460391931068,-1.0607154392327587,-0.953135049809283,-0.18503030756784433,-1.551678111508344,-1.3403721039968728,-1.6363151865215595,-1.482061393,-1.8458198262869492,-1.565814248,-0.9555993884478861,-0.9112189808341548,-0.8646924189307927,-0.9404110261367524,-0.1378765443924666,-0.8275106919381864,-0.9957345602841291,-1.0141866880439072,-1.1586877407916654,-1.6363151865215595,-1.482061393,-1.6363151865215595
-1.075,-0.9094827483940391,-0.910357121,-0.12310407541150326,1.0000000000000004,-0.764091124611316,-0.9555993879736696,-0.9112189808341548,-0.8646887153123275,-0.9404050303221864,-0.13787654439246627,-0.8275106919381864,-0.9957345597899974,-1.0141866880439072,-1.1586827780220557,-0.14449460391931035,-1.0607154387062443,-0.953135049809283,-0.1850303075678439,-1.5516682185734263,-1.3403661320674083,-1.6363047537996793,-1.482061393,-1.8458198262869492,-1.565814248,-0.9555993879736696,-0.9112189808341548,-0.8646887153123275,-0.9404050303221864,-0.13787654439246627,-0.8275106919381864,-0.9957345597899974,-1.0141866880439072,-1.1586827780220557,-1.6363047537996793,-1.482061393,-1.6363047537996793
-1.0739999999999998,-0.9094769398763395,-0.910357121,-0.12310407541150292,1.0000000000000004,-0.764091124611316,-0.9555993874938709,-0.9112189808341548,-0.8646850010515257,-0.9403990244424879,-0.13787654439246594,-0.8275106919381864,-0.995734559290049,-1.0141866880439072,-1.1586778009918912,-0.14449460391931002,-1.060715438173532,-0.953135049809283,-0.18503030756784344,-1.55165830903119,-1.340360143161823,-1.636294303564465,-1.482061393,-1.8458198262869492,-1.565814248,-0.9555993874938709,-0.9112189808341548,-0.8646850010515257,-0.9403990244424879,-0.13787654439246594,-0.8275106919381864,-0.995734559290049,-1.0141866880439072,-1.1586778009918912,-1.636294303564465,-1.482061393,-1.636294303564465
-1.073,-0.9094711216084395,-0.910357121,-0.12310407541150259,1.0000000000000004,-0.764091124611316,-0.9555993870084242,-0.9112189808341548,-0.8646812761180269,-0.9403930084812365,-0.1378765443924656,-0.8275106919381864,-0.9957345587842155,-1.0141866880439072,-1.1586728096604897,-0.14449460391930957,-1.0607154376345493,-0.953135049809283,-0.185030307567843,-1.5516483828545413,-1.3403541372322232,-1.6362838357873448,-1.482061393,-1.8458198262869492,-1.565814248,-0.9555993870084242,-0.9112189808341548,-0.8646812761180269,-0.9403930084812365,-0.1378765443924656,-0.8275106919381864,-0.9957345587842155,-1.0141866880439072,-1.1586728096604897,-1.6362838357873448,-1.482061393,-1.6362838357873448
-1.072,-0.9094652935744338,-0.910357121,-0.12310407541150226,1.0000000000000004,-0.764091124611316,-0.9555993865172632,-0.9112189808341546,-0.8646775404813858,-0.9403869824219864,-0.13787654439246516,-0.8275106919381864,-0.9957345582724276,-1.014186688043907,-1.1586678039870546,-0.14449460391930913,-1.060715437089222,-0.9531350498092829,-0.18503030756784244,-1.551638440016345,-1.3403481142305815,-1.6362733504397031,-1.482061393,-1.845819826286949,-1.565814248,-0.9555993865172632,-0.9112189808341546,-0.8646775404813858,-0.9403869824219864,-0.13787654439246516,-0.8275106919381864,-0.9957345582724276,-1.014186688043907,-1.1586678039870546,-1.6362733504397031,-1.482061393,-1.6362733504397031
-1.071,-0.9094594557583932,-0.910357121,-0.12310407541150192,1.0000000000000004,-0.764091124611316,-0.9555993860203205,-0.9112189808341546,-0.8646737941110711,-0.9403809462482666,-0.13787654439246483,-0.8275106919381864,-0.9957345577546153,-1.014186688043907,-1.158662783930674,-0.1444946039193088,-1.0607154365374756,-0.9531350498092829,-0.185030307567842,-1.5516284804894238,-1.340342074108738,-1.6362628474928804,-1.482061393,-1.845819826286949,-1.565814248,-0.9555993860203205,-0.9112189808341546,-0.8646737941110711,-0.9403809462482666,-0.13787654439246483,-0.8275106919381864,-0.9957345577546153,-1.014186688043907,-1.158662783930674,-1.6362628474928804,-1.482061393,-1.6362628474928804
-1.0699999999999998,-0.9094536081443634,-0.910357121,-0.12310407541150159,1.0000000000000004,-0.764091124611316,-0.9555993855175281,-0.9112189808341546,-0.8646700369764659,-0.9403748999435808,-0.13787654439246438,-0.8275106919381864,-0.9957345572307076,-1.014186688043907,-1.158657749450322,-0.14449460391930835,-1.0607154359792341,-0.9531350498092829,-0.18503030756784145,-1.5516185042465587,-1.3403360168183982,-1.6362523269181732,-1.482061393,-1.845819826286949,-1.565814248,-0.9555993855175281,-0.9112189808341546,-0.8646700369764659,-0.9403748999435808,-0.13787654439246438,-0.8275106919381864,-0.9957345572307076,-1.014186688043907,-1.158657749450322,-1.6362523269181732,-1.482061393,-1.6362523269181732
-1.069,-0.9094477507163662,-0.910357121,-0.12310407541150115,1.0000000000000004,-0.764091124611316,-0.955599385008817,-0.9112189808341546,-0.8646662690468673,-0.9403688434914076,-0.13787654439246405,-0.8275106919381864,-0.9957345567006326,-1.014186688043907,-1.158652700504857,-0.1444946039193079,-1.0607154354144217,-0.9531350498092829,-0.1850303075678409,-1.5516085112604896,-1.3403299423111337,-1.636241788686834,-1.482061393,-1.845819826286949,-1.565814248,-0.955599385008817,-0.9112189808341546,-0.8646662690468673,-0.9403688434914076,-0.13787654439246405,-0.8275106919381864,-0.9957345567006326,-1.014186688043907,-1.158652700504857,-1.636241788686834,-1.482061393,-1.636241788686834
-1.068,-0.9094418834583987,-0.910357121,-0.12310407541150081,1.0000000000000004,-0.764091124611316,-0.9555993844941176,-0.9112189808341546,-0.8646624902914859,-0.9403627768752001,-0.1378765443924636,-0.8275106919381864,-0.9957345561643179,-1.014186688043907,-1.1586476370530214,-0.14449460391930757,-1.0607154348429608,-0.9531350498092829,-0.18503030756784045,-1.5515985015039142,-1.3403238505383814,-1.6362312327700714,-1.482061393,-1.845819826286949,-1.565814248,-0.9555993844941176,-0.9112189808341546,-0.8646624902914859,-0.9403627768752001,-0.1378765443924636,-0.8275106919381864,-0.9957345561643179,-1.014186688043907,-1.1586476370530214,-1.6362312327700714,-1.482061393,-1.6362312327700714
-1.067,-0.9094360063544337,-0.910357121,-0.12310407541150048,1.0000000000000004,-0.764091124611316,-0.9555993839733596,-0.9112189808341545,-0.864658700679446,-0.9403567000783862,-0.13787654439246316,-0.8275106919381864,-0.9957345556216901,-1.014186688043907,-1.1586425590534422,-0.14449460391930713,-1.0607154342647729,-0.9531350498092828,-0.1850303075678399,-1.5515884749494886,-1.3403177414514444,-1.63622065913905,-1.482061393,-1.8458198262869487,-1.565814248,-0.9555993839733596,-0.9112189808341545,-0.864658700679446,-0.9403567000783862,-0.13787654439246316,-0.8275106919381864,-0.9957345556216901,-1.014186688043907,-1.1586425590534422,-1.63622065913905,-1.482061393,-1.63622065913905
-1.0659999999999998,-0.9094301193884191,-0.910357121,-0.12310407541150004,1.0000000000000004,-0.764091124611316,-0.9555993834464714,-0.9112189808341545,-0.864654900179785,-0.9403506130843686,-0.13787654439246272,-0.8275106919381864,-0.9957345550726748,-1.014186688043907,-1.1586374664646302,-0.14449460391930669,-1.060715433679779,-0.9531350498092828,-0.18503030756783923,-1.551578431569827,-1.340311615001489,-1.63621006776489,-1.482061393,-1.8458198262869487,-1.565814248,-0.9555993834464714,-0.9112189808341545,-0.864654900179785,-0.9403506130843686,-0.13787654439246272,-0.8275106919381864,-0.9957345550726748,-1.014186688043907,-1.1586374664646302,-1.63621006776489,-1.482061393,-1.63621006776489
-1.065,-0.9094242225442787,-0.910357121,-0.1231040754114997,1.0000000000000004,-0.764091124611316,-0.9555993829133811,-0.9112189808341545,-0.8646510887614536,-0.9403445158765241,-0.13787654439246239,-0.8275106919381864,-0.9957345545171966,-1.014186688043907,-1.158632359244979,-0.14449460391930624,-1.060715433087899,-0.9531350498092828,-0.18503030756783867,-1.5515683713375015,-1.3403054711395477,-1.636199458618668,-1.482061393,-1.8458198262869487,-1.565814248,-0.9555993829133811,-0.9112189808341545,-0.8646510887614536,-0.9403445158765241,-0.13787654439246239,-0.8275106919381864,-0.9957345545171966,-1.014186688043907,-1.158632359244979,-1.636199458618668,-1.482061393,-1.636199458618668
-1.064,-0.9094183158059113,-0.910357121,-0.12310407541149926,1.0000000000000004,-0.764091124611316,-0.9555993823740154,-0.9112189808341545,-0.8646472663933149,-0.9403384084382046,-0.13787654439246183,-0.8275106919381864,-0.9957345539551797,-1.014186688043907,-1.1586272373527664,-0.1444946039193058,-1.060715432489052,-0.9531350498092828,-0.18503030756783811,-1.5515582942250425,-1.340299309816515,-1.6361888316714153,-1.482061393,-1.8458198262869487,-1.565814248,-0.9555993823740154,-0.9112189808341545,-0.8646472663933149,-0.9403384084382046,-0.13787654439246183,-0.8275106919381864,-0.9957345539551797,-1.014186688043907,-1.1586272373527664,-1.6361888316714153,-1.482061393,-1.6361888316714153
-1.063,-0.9094123991571913,-0.910357121,-0.12310407541149893,1.0000000000000004,-0.764091124611316,-0.9555993818283007,-0.9112189808341545,-0.8646434330441449,-0.9403322907527362,-0.1378765443924615,-0.8275106919381864,-0.9957345533865471,-1.014186688043907,-1.1586221007461517,-0.14449460391930524,-1.0607154318831555,-0.9531350498092828,-0.18503030756783745,-1.5515482002049383,-1.3402931309831514,-1.6361781868941199,-1.482061393,-1.8458198262869487,-1.565814248,-0.9555993818283007,-0.9112189808341545,-0.8646434330441449,-0.9403322907527362,-0.1378765443924615,-0.8275106919381864,-0.9957345533865471,-1.014186688043907,-1.1586221007461517,-1.6361781868941199,-1.482061393,-1.6361781868941199
-1.0619999999999998,-0.9094064725819684,-0.910357121,-0.12310407541149848,1.0000000000000004,-0.764091124611316,-0.9555993812761621,-0.9112189808341545,-0.8646395886826318,-0.9403261628034195,-0.13787654439246094,-0.8275106919381864,-0.9957345528112208,-1.0141866880439068,-1.158616949383178,-0.1444946039193048,-1.0607154312701272,-0.9531350498092827,-0.18503030756783678,-1.5515380892496349,-1.3402869345900785,-1.6361675242577247,-1.482061393,-1.8458198262869485,-1.565814248,-0.9555993812761621,-0.9112189808341545,-0.8646395886826318,-0.9403261628034195,-0.13787654439246094,-0.8275106919381864,-0.9957345528112208,-1.0141866880439068,-1.158616949383178,-1.6361675242577247,-1.482061393,-1.6361675242577247
-1.061,-0.9094005360640676,-0.910357121,-0.12310407541149804,1.0000000000000004,-0.764091124611316,-0.955599380717524,-0.9112189808341545,-0.8646357332773758,-0.9403200245735299,-0.1378765443924605,-0.8275106919381864,-0.9957345522291221,-1.0141866880439068,-1.1586117832217695,-0.14449460391930424,-1.0607154306498825,-0.9531350498092827,-0.18503030756783612,-1.5515279613315367,-1.340280720587783,-1.636156843733129,-1.482061393,-1.8458198262869485,-1.565814248,-0.955599380717524,-0.9112189808341545,-0.8646357332773758,-0.9403200245735299,-0.1378765443924605,-0.8275106919381864,-0.9957345522291221,-1.0141866880439068,-1.1586117832217695,-1.636156843733129,-1.482061393,-1.636156843733129
-1.06,-0.909394589587289,-0.910357121,-0.1231040754114976,1.0000000000000004,-0.764091124611316,-0.9555993801523098,-0.9112189808341545,-0.8646318667968889,-0.940313876046317,-0.13787654439245994,-0.8275106919381864,-0.9957345516401713,-1.0141866880439068,-1.158606602219733,-0.1444946039193038,-1.060715430022337,-0.9531350498092827,-0.18503030756783545,-1.5515178164230052,-1.340274488926612,-1.6361461452911867,-1.482061393,-1.8458198262869485,-1.565814248,-0.9555993801523098,-0.9112189808341545,-0.8646318667968889,-0.940313876046317,-0.13787654439245994,-0.8275106919381864,-0.9957345516401713,-1.0141866880439068,-1.158606602219733,-1.6361461452911867,-1.482061393,-1.6361461452911867
-1.059,-0.9093886331354083,-0.910357121,-0.12310407541149715,1.0000000000000004,-0.764091124611316,-0.9555993795804424,-0.9112189808341545,-0.8646279892095947,-0.9403077172050045,-0.1378765443924595,-0.8275106919381864,-0.9957345510442877,-1.0141866880439068,-1.1586014063347567,-0.14449460391930324,-1.0607154293874042,-0.9531350498092827,-0.1850303075678349,-1.5515076544963604,-1.340268239556777,-1.6361354289027077,-1.482061393,-1.8458198262869485,-1.565814248,-0.9555993795804424,-0.9112189808341545,-0.8646279892095947,-0.9403077172050045,-0.1378765443924595,-0.8275106919381864,-0.9957345510442877,-1.0141866880439068,-1.1586014063347567,-1.6361354289027077,-1.482061393,-1.6361354289027077
-1.0579999999999998,-0.909382666692176,-0.910357121,-0.1231040754114967,1.0000000000000004,-0.764091124611316,-0.9555993790018432,-0.9112189808341545,-0.8646241004838283,-0.9403015480327911,-0.13787654439245894,-0.8275106919381864,-0.9957345504413896,-1.0141866880439068,-1.1585961955244097,-0.1444946039193027,-1.0607154287449976,-0.9531350498092827,-0.18503030756783412,-1.5514974755238795,-1.3402619724283498,-1.636124694538457,-1.482061393,-1.8458198262869485,-1.565814248,-0.9555993790018432,-0.9112189808341545,-0.8646241004838283,-0.9403015480327911,-0.13787654439245894,-0.8275106919381864,-0.9957345504413896,-1.0141866880439068,-1.1585961955244097,-1.636124694538457,-1.482061393,-1.636124694538457
-1.057,-0.9093766902413183,-0.910357121,-0.12310407541149615,1.0000000000000004,-0.764091124611316,-0.9555993784164332,-0.9112189808341544,-0.864620200587836,-0.9402953685128493,-0.1378765443924584,-0.8275106919381864,-0.9957345498313945,-1.0141866880439068,-1.158590969746142,-0.14449460391930213,-1.060715428095029,-0.9531350498092825,-0.18503030756783334,-1.5514872794777974,-1.3402556874912643,-1.6361139421691555,-1.482061393,-1.8458198262869485,-1.565814248,-0.9555993784164332,-0.9112189808341544,-0.864620200587836,-0.9402953685128493,-0.1378765443924584,-0.8275106919381864,-0.9957345498313945,-1.0141866880439068,-1.158590969746142,-1.6361139421691555,-1.482061393,-1.6361139421691555
-1.056,-0.9093707037665358,-0.910357121,-0.1231040754114957,1.0000000000000004,-0.764091124611316,-0.9555993778241318,-0.9112189808341544,-0.8646162894897745,-0.9402891786283263,-0.13787654439245783,-0.8275106919381864,-0.9957345492142189,-1.0141866880439068,-1.1585857289572847,-0.14449460391930158,-1.0607154274374095,-0.9531350498092825,-0.18503030756783267,-1.551477066330307,-1.3402493846953156,-1.6361031717654788,-1.482061393,-1.8458198262869485,-1.565814248,-0.9555993778241318,-0.9112189808341544,-0.8646162894897745,-0.9402891786283263,-0.13787654439245783,-0.8275106919381864,-0.9957345492142189,-1.0141866880439068,-1.1585857289572847,-1.6361031717654788,-1.482061393,-1.6361031717654788
-1.055,-0.9093647072515051,-0.910357121,-0.12310407541149526,1.0000000000000004,-0.764091124611316,-0.9555993772248583,-0.9112189808341544,-0.8646123671577117,-0.9402829783623432,-0.13787654439245728,-0.8275106919381864,-0.9957345485897782,-1.0141866880439068,-1.1585804731150486,-0.1444946039193009,-1.060715426772049,-0.9531350498092825,-0.1850303075678319,-1.551466836053558,-1.3402430639901595,-1.6360923832980576,-1.482061393,-1.8458198262869485,-1.565814248,-0.9555993772248583,-0.9112189808341544,-0.8646123671577117,-0.9402829783623432,-0.13787654439245728,-0.8275106919381864,-0.9957345485897782,-1.0141866880439068,-1.1585804731150486,-1.6360923832980576,-1.482061393,-1.6360923832980576
-1.0539999999999998,-0.9093587006798771,-0.910357121,-0.1231040754114947,1.0000000000000004,-0.764091124611316,-0.9555993766185306,-0.9112189808341544,-0.8646084335596254,-0.9402767676979956,-0.13787654439245672,-0.8275106919381864,-0.9957345479579871,-1.0141866880439068,-1.1585752021765243,-0.14449460391930036,-1.0607154260988563,-0.9531350498092825,-0.18503030756783112,-1.5514565886196583,-1.3402367253253116,-1.6360815767374786,-1.482061393,-1.8458198262869485,-1.565814248,-0.9555993766185306,-0.9112189808341544,-0.8646084335596254,-0.9402767676979956,-0.13787654439245672,-0.8275106919381864,-0.9957345479579871,-1.0141866880439068,-1.1585752021765243,-1.6360815767374786,-1.482061393,-1.6360815767374786
-1.053,-0.9093526840352781,-0.910357121,-0.12310407541149426,1.0000000000000004,-0.764091124611316,-0.9555993760050654,-0.9112189808341543,-0.8646044886634039,-0.9402705466183532,-0.13787654439245617,-0.8275106919381864,-0.9957345473187587,-1.0141866880439065,-1.158569916098683,-0.1444946039192998,-1.0607154254177393,-0.9531350498092824,-0.18503030756783034,-1.551446324000673,-1.3402303686501484,-1.6360707520542828,-1.482061393,-1.8458198262869483,-1.565814248,-0.9555993760050654,-0.9112189808341543,-0.8646044886634039,-0.9402705466183532,-0.13787654439245617,-0.8275106919381864,-0.9957345473187587,-1.0141866880439065,-1.158569916098683,-1.6360707520542828,-1.482061393,-1.6360707520542828
