X,M1_G-D_short,M1_G-S_short,M2_G-D_short,M2_G-S_short,R1_open,R1_short,R2_short,M1_open,M2_open,M1_D-S_short,M2_D-S_short,R2_open
-1.548,0.9991377409917749,-0.9068224265231255,-0.6051481342886673,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.547,0.9991377409799813,-0.9068238127254572,-0.6051482874078501,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.546,0.9991377409678839,-0.9068251989277972,-0.6051484410057378,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.545,0.9991377409554748,-0.9068265851301452,-0.6051485950838238,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.544,0.9991377409427461,-0.9068279713325015,-0.6051487496436055,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.543,0.9991377409296895,-0.9068293575348658,-0.6051489046865853,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.542,0.9991377409162967,-0.9068307437372383,-0.6051490602142704,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.541,0.9991377409025588,-0.9068321299396189,-0.6051492162281723,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.54,0.9991377408884671,-0.9068335161420076,-0.6051493727298074,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.539,0.9991377408740125,-0.9068349023444044,-0.6051495297206969,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.538,0.9991377408591855,-0.9068362885468093,-0.6051496872023664,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.537,0.9991377408439766,-0.9068376747492224,-0.6051498451763466,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.536,0.9991377408283758,-0.9068390609516435,-0.6051500036441728,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.535,0.9991377408123733,-0.9068404471540727,-0.605150162607385,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.534,0.9991377407959585,-0.90684183335651,-0.6051503220675281,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.533,0.9991377407791211,-0.9068432195589554,-0.6051504820261515,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.532,0.9991377407618497,-0.9068446057614088,-0.6051506424848099,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.531,0.9991377407441336,-0.9068459919638704,-0.6051508034450624,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.53,0.9991377407259612,-0.90684737816634,-0.6051509649084733,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.529,0.9991377407073206,-0.9068487643688176,-0.6051511268766114,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.528,0.9991377406881998,-0.9068501505713032,-0.6051512893510504,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.527,0.9991377406685866,-0.906851536773797,-0.6051514523333693,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.526,0.9991377406484682,-0.9068529229762987,-0.6051516158251514,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.525,0.9991377406278314,-0.9068543091788086,-0.6051517798279854,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.524,0.9991377406066633,-0.9068556953813264,-0.6051519443434648,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.523,0.9991377405849499,-0.9068570815838523,-0.6051521093731876,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.522,0.999137740562677,-0.9068584677863862,-0.6051522749187577,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
