X,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/VoutY,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/VoutY,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/VoutY,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y,/Vout_robust Y
-1.648,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.647,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.646,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.645,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.644,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.643,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.642,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.641,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.64,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.639,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.638,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.637,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.636,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.635,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.634,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.633,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.632,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.631,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.63,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.629,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.628,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.627,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.626,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.625,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.624,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.623,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.622,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.621,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.62,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.619,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.618,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.617,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.616,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.615,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.614,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.613,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.612,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.611,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.61,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.609,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.608,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.607,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.606,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.605,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.604,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.603,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.602,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.601,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.6,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.599,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.598,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.597,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.596,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.595,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
-1.594,-0.907808464,-0.910357121,-0.1206124,1,-0.765494055,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-0.141570011,-1.049729785,-0.949369831,-0.181285262,-1.54881202,-1.334467526,-1.633292676,-1.482061393,-1.838528194,-1.565814248,-0.945702509,-0.907619341,-0.860946791,-0.938673952,-0.135085888,-0.829030062,-0.985422014,-1.010180327,-1.1536687,-1.633292676,-1.482061393
