X,R-open,R_Short,R_redundant_open,R_redundant_short,M1_G-D short,M1_G-S short,M1_D-S short,M1_open,M1_red_open,M1_redundant_D-S_short,M1_red_G-D,M1_red_G-S,M_R1_open,M_R1_D-S_short,M_R1_G-D,M1_switch_open,M1_switch_G-S,M1_switch_D-S
-1.99,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.989,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.988,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.987,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.986,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.985,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.984,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.983,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.982,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.981,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.98,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.979,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.978,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.977,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.976,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.975,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.974,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.973,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.972,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.971,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.97,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.969,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.968,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.967,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.966,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.965,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.964,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.963,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.962,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.961,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.96,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.959,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.958,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.957,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.956,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.955,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.954,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.953,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.952,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.951,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.95,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.949,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.948,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.947,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.946,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.945,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.944,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.943,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.942,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.941,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.94,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.939,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.938,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.937,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.936,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.935,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.934,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.933,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.932,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.931,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.93,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.929,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.928,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
-1.927,0.0017028071022061875,0.0022929991697125986,0.0017045456556634396,0.0017061616480452777,0.001685836006103437,0.0017453455154966646,0.0018127009948843216,0.0018335897505094175,0.0017229478018999274,0.0017079640230737733,0.0018301239565241656,0.0017047171306291903,0.0017221253039874916,0.0016636377719645202,0.0018127009948843216,0.0017061616480452777,0.001685836006103437,0.0017453455154966646
